LANGUAGE1,SENTENCE1,LANGUAGE2,SENTENCE2,COSINE SIMILARITY
DE,"Die Finnen, die Ende des 19.",ES,"[1]​ Es preparado colocando un relleno crudo, generalmente de carne y verduras, sobre la mitad de un círculo de masa plana y corta, doblándose por la mitad para envolver el relleno en un semicírculo y ondulando el borde curvado para formar un sello antes de hornearlo.",0.42429462
DE,"Jahrhunderts einwanderten, hatten Gefallen an den Teigtaschen gefunden.",ES,"El pasty (en córnico, pasti) es un pastel horneado de origen británico, variedad tradicional de los condados de Cornualles y Devon.",0.5308748
DE,"Sie brachten das Gericht mit in ihre Heimat, wo sie sehr populär wurde.",ES,"[1]​ Es preparado colocando un relleno crudo, generalmente de carne y verduras, sobre la mitad de un círculo de masa plana y corta, doblándose por la mitad para envolver el relleno en un semicírculo y ondulando el borde curvado para formar un sello antes de hornearlo.",0.38929197
DE,Mit den in England bleibenden Finnen blieb die Pasty auch in England populär.,ES,"[1]​ Es preparado colocando un relleno crudo, generalmente de carne y verduras, sobre la mitad de un círculo de masa plana y corta, doblándose por la mitad para envolver el relleno en un semicírculo y ondulando el borde curvado para formar un sello antes de hornearlo.",0.3467344
DE,Die Zutaten und die Machart der Speise haben sich seither kaum verändert.,ES,"El pasty (en córnico, pasti) es un pastel horneado de origen británico, variedad tradicional de los condados de Cornualles y Devon.",0.48959112
DE,Seit 2007 ist die Bezeichnung ‚Cornish Pasty‘ eine geschützte geografische Angabe (g.g.A.,ES,[3]​ También es considerado como el alimento más representativo de Cornualles.,0.5855955
DE,; engl.,ES,"[1]​ Es preparado colocando un relleno crudo, generalmente de carne y verduras, sobre la mitad de un círculo de masa plana y corta, doblándose por la mitad para envolver el relleno en un semicírculo y ondulando el borde curvado para formar un sello antes de hornearlo.",0.38912675
DE,": PGI) und darf daher nur für Pasty verwendet werden, welche die dafür festgelegten Bestimmungen erfüllt.Im Jahr 2016 wurde eine Fleischpastete im Vorfeld eines internationalen Esswettbewerbs mit einem Wetterballon in Richtung Stratosphäre geschickt.",ES,"Desde 2012, el pasty tiene el estatus de Indicación Geográfica Protegida (IGP) de la Unión Europea.",0.62303764
DE,"== Herstellung ==
Da im Laufe der Jahre viele Nationen ihre eigenen Variationen von Pasty herstellten, gibt es immer wieder Debatten darüber, wer die Speise eigentlich erfunden hat.",ES,"Desde 2012, el pasty tiene el estatus de Indicación Geográfica Protegida (IGP) de la Unión Europea.",0.49974966
DE,In einem waren und sind sich allerdings alle einig: in eine Pasty gehören mindestens Kartoffeln und Zwiebeln.,ES,[3]​ También es considerado como el alimento más representativo de Cornualles.,0.4833168
DE,"In eine Cornish Pasty gehört neben Kartoffeln und Zwiebeln noch gehacktes Rindfleisch, Steckrüben und Gewürze – hauptsächlich Salz und Pfeffer.",ES,"[1]​ Es preparado colocando un relleno crudo, generalmente de carne y verduras, sobre la mitad de un círculo de masa plana y corta, doblándose por la mitad para envolver el relleno en un semicírculo y ondulando el borde curvado para formar un sello antes de hornearlo.",0.5131105
DE,"Der Fleischanteil muss dabei mindestens 12,5 % betragen, der Gemüseanteil mindestens 25 %.",ES,"[1]​ Es preparado colocando un relleno crudo, generalmente de carne y verduras, sobre la mitad de un círculo de masa plana y corta, doblándose por la mitad para envolver el relleno en un semicírculo y ondulando el borde curvado para formar un sello antes de hornearlo.",0.4624496
DE,Das Gemüse kommt in der Zubereitung roh in die Tasche und wird erst beim Backen im Ofen gegart.,ES,"[2]​
En 2008, la Cornish Pasty Association produjo unos 87 millones de pasties, que generó ventas de 60 millones de libras esterlinas (aproximadamente el 6 % del sector alimentario de la economía de Cornualles).",0.39439
DE,Der Teig einer Cornish Pasty muss herzhaft sein.,ES,"El pasty (en córnico, pasti) es un pastel horneado de origen británico, variedad tradicional de los condados de Cornualles y Devon.",0.6995387
DE,"Die Dicke des Teigs und der Kruste ist nicht vorgeschrieben, allerdings muss sie dem Backprozess und der Handhabung beim Essen standhalten, ohne zu brechen.",ES,"[2]​
En 2008, la Cornish Pasty Association produjo unos 87 millones de pasties, que generó ventas de 60 millones de libras esterlinas (aproximadamente el 6 % del sector alimentario de la economía de Cornualles).",0.37952024
DE,Die Kruste ist für eine Cornish Pasty obligatorisch.,ES,"[1]​ Es preparado colocando un relleno crudo, generalmente de carne y verduras, sobre la mitad de un círculo de masa plana y corta, doblándose por la mitad para envolver el relleno en un semicírculo y ondulando el borde curvado para formar un sello antes de hornearlo.",0.42938876
DE,Die typische goldbraune Farbe erhält die Tasche durch das Bestreichen vor dem Backprozess mit Milch oder Ei.,ES,"[1]​ Es preparado colocando un relleno crudo, generalmente de carne y verduras, sobre la mitad de un círculo de masa plana y corta, doblándose por la mitad para envolver el relleno en un semicírculo y ondulando el borde curvado para formar un sello antes de hornearlo.",0.49666235
DE,"== Wirtschaft ==
Jährlich werden über 120 Millionen Cornish Pastys hergestellt, mit denen ein Handelswert von knapp 300 Millionen Pfund pro Jahr erwirtschaftet wird.",ES,"Desde 2012, el pasty tiene el estatus de Indicación Geográfica Protegida (IGP) de la Unión Europea.",0.4324324
DE,Dies entspricht ca.,ES,[3]​ También es considerado como el alimento más representativo de Cornualles.,0.47876146
DE,20 % des Gesamtumsatzes von Cornwalls Lebensmittelmarkt.,ES,[3]​ También es considerado como el alimento más representativo de Cornualles.,0.61788803
DE,In der Produktion sind etwa 2.000 Menschen in Vollzeit angestellt.,ES,"[2]​
En 2008, la Cornish Pasty Association produjo unos 87 millones de pasties, que generó ventas de 60 millones de libras esterlinas (aproximadamente el 6 % del sector alimentario de la economía de Cornualles).",0.432664
DE,"Sie produzieren die Backwaren jedoch nicht nur für den heimischen Markt, sondern exportieren sie auch in verschiedene Länder auf der ganzen Welt.",ES,"Desde 2012, el pasty tiene el estatus de Indicación Geográfica Protegida (IGP) de la Unión Europea.",0.41516343
DE,"In eine Cornish Pasty gehört neben Kartoffeln und Zwiebeln noch gehacktes Rindfleisch, Steckrüben und Gewürze – hauptsächlich Salz und Pfeffer.",ES,"[2]​
En 2008, la Cornish Pasty Association produjo unos 87 millones de pasties, que generó ventas de 60 millones de libras esterlinas (aproximadamente el 6 % del sector alimentario de la economía de Cornualles).",0.40024638
DE,Die kontaminierte Kruste warfen sie anschließend weg.,ES,"Desde 2012, el pasty tiene el estatus de Indicación Geográfica Protegida (IGP) de la Unión Europea.",0.55782044
DE,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",ES,"[1]​ Es preparado colocando un relleno crudo, generalmente de carne y verduras, sobre la mitad de un círculo de masa plana y corta, doblándose por la mitad para envolver el relleno en un semicírculo y ondulando el borde curvado para formar un sello antes de hornearlo.",0.53514636
DE,Jahrhundert zurück.,ES,"[2]​
En 2008, la Cornish Pasty Association produjo unos 87 millones de pasties, que generó ventas de 60 millones de libras esterlinas (aproximadamente el 6 % del sector alimentario de la economía de Cornualles).",0.30150917
DE,"Der Fleischanteil muss dabei mindestens 12,5 % betragen, der Gemüseanteil mindestens 25 %.",ES,[3]​ También es considerado como el alimento más representativo de Cornualles.,0.39136982
DE,In einem waren und sind sich allerdings alle einig: in eine Pasty gehören mindestens Kartoffeln und Zwiebeln.,ES,[3]​ También es considerado como el alimento más representativo de Cornualles.,0.4833168
DE,"Die Teigtasche ist geformt wie ein „D“, wobei die Kruste, an welcher die Tasche nach dem Befüllen geschlossen wird, an der runden Außenseite verläuft.",ES,[3]​ También es considerado como el alimento más representativo de Cornualles.,0.42747247
DE,"Der Fleischanteil muss dabei mindestens 12,5 % betragen, der Gemüseanteil mindestens 25 %.",ES,"[1]​ Es preparado colocando un relleno crudo, generalmente de carne y verduras, sobre la mitad de un círculo de masa plana y corta, doblándose por la mitad para envolver el relleno en un semicírculo y ondulando el borde curvado para formar un sello antes de hornearlo.",0.4624496
DE,Jahrhundert zurück.,ES,"[2]​
En 2008, la Cornish Pasty Association produjo unos 87 millones de pasties, que generó ventas de 60 millones de libras esterlinas (aproximadamente el 6 % del sector alimentario de la economía de Cornualles).",0.30150917
DE,"Es handelt sich dabei um eine gefüllte Teigware, deren Füllung typischerweise aus Rindfleisch, Kartoffeln, Steckrüben, Zwiebeln, Salz und Pfeffer besteht.",ES,"[1]​ Es preparado colocando un relleno crudo, generalmente de carne y verduras, sobre la mitad de un círculo de masa plana y corta, doblándose por la mitad para envolver el relleno en un semicírculo y ondulando el borde curvado para formar un sello antes de hornearlo.",0.58736074
DE,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",ES,"[1]​ Es preparado colocando un relleno crudo, generalmente de carne y verduras, sobre la mitad de un círculo de masa plana y corta, doblándose por la mitad para envolver el relleno en un semicírculo y ondulando el borde curvado para formar un sello antes de hornearlo.",0.53514636
DE,In einem waren und sind sich allerdings alle einig: in eine Pasty gehören mindestens Kartoffeln und Zwiebeln.,ES,"El pasty (en córnico, pasti) es un pastel horneado de origen británico, variedad tradicional de los condados de Cornualles y Devon.",0.5230205
DE,Die kontaminierte Kruste warfen sie anschließend weg.,ES,[4]​[5]​,0.4291113
DE,"Der Fleischanteil muss dabei mindestens 12,5 % betragen, der Gemüseanteil mindestens 25 %.",ES,"Desde 2012, el pasty tiene el estatus de Indicación Geográfica Protegida (IGP) de la Unión Europea.",0.34797642
DE,In einem waren und sind sich allerdings alle einig: in eine Pasty gehören mindestens Kartoffeln und Zwiebeln.,ES,[3]​ También es considerado como el alimento más representativo de Cornualles.,0.4833168
DE,Die Kruste ist für eine Cornish Pasty obligatorisch.,ES,"[1]​ Es preparado colocando un relleno crudo, generalmente de carne y verduras, sobre la mitad de un círculo de masa plana y corta, doblándose por la mitad para envolver el relleno en un semicírculo y ondulando el borde curvado para formar un sello antes de hornearlo.",0.42938876
DE,Mit den in England bleibenden Finnen blieb die Pasty auch in England populär.,ES,"[1]​ Es preparado colocando un relleno crudo, generalmente de carne y verduras, sobre la mitad de un círculo de masa plana y corta, doblándose por la mitad para envolver el relleno en un semicírculo y ondulando el borde curvado para formar un sello antes de hornearlo.",0.3467344
DE,"Es handelt sich dabei um eine gefüllte Teigware, deren Füllung typischerweise aus Rindfleisch, Kartoffeln, Steckrüben, Zwiebeln, Salz und Pfeffer besteht.",ES,[3]​ También es considerado como el alimento más representativo de Cornualles.,0.461359
DE,Sie diente auch als präventive Maßnahme gegen Arsenvergiftung.,ES,"Desde 2012, el pasty tiene el estatus de Indicación Geográfica Protegida (IGP) de la Unión Europea.",0.55442965
DE,"Erst über die Jahrhunderte entwickelte das Gebäck sich zu einer Speise, die vor allem von Farmern und Bergleuten während der Arbeit gegessen wurde.",ES,"Desde 2012, el pasty tiene el estatus de Indicación Geográfica Protegida (IGP) de la Unión Europea.",0.49726188
DE,Jahrhundert zurück.,ES,"[1]​ Es preparado colocando un relleno crudo, generalmente de carne y verduras, sobre la mitad de un círculo de masa plana y corta, doblándose por la mitad para envolver el relleno en un semicírculo y ondulando el borde curvado para formar un sello antes de hornearlo.",0.3981046
DE,Sie diente auch als präventive Maßnahme gegen Arsenvergiftung.,ES,[3]​ También es considerado como el alimento más representativo de Cornualles.,0.6369864
DE,Mit den in England bleibenden Finnen blieb die Pasty auch in England populär.,ES,"[1]​ Es preparado colocando un relleno crudo, generalmente de carne y verduras, sobre la mitad de un círculo de masa plana y corta, doblándose por la mitad para envolver el relleno en un semicírculo y ondulando el borde curvado para formar un sello antes de hornearlo.",0.3467344
DE,Sie diente auch als präventive Maßnahme gegen Arsenvergiftung.,ES,[3]​ También es considerado como el alimento más representativo de Cornualles.,0.6369864
DE,"Da die Mahlzeit aber auch kalt gegessen werden konnte, war dieses Werkzeug nicht einmal nötig.",ES,[3]​ También es considerado como el alimento más representativo de Cornualles.,0.55669343
DE,Die typische goldbraune Farbe erhält die Tasche durch das Bestreichen vor dem Backprozess mit Milch oder Ei.,ES,"Desde 2012, el pasty tiene el estatus de Indicación Geográfica Protegida (IGP) de la Unión Europea.",0.5183999
DE,Mit den in England bleibenden Finnen blieb die Pasty auch in England populär.,ES,"[1]​ Es preparado colocando un relleno crudo, generalmente de carne y verduras, sobre la mitad de un círculo de masa plana y corta, doblándose por la mitad para envolver el relleno en un semicírculo y ondulando el borde curvado para formar un sello antes de hornearlo.",0.3467344
DE,"Die Teigtaschen waren wie ein Eintopf, für den es keinen Teller brauchte.",ES,"El pasty (en córnico, pasti) es un pastel horneado de origen británico, variedad tradicional de los condados de Cornualles y Devon.",0.53247297
DE,Mit den in England bleibenden Finnen blieb die Pasty auch in England populär.,ES,"El pasty (en córnico, pasti) es un pastel horneado de origen británico, variedad tradicional de los condados de Cornualles y Devon.",0.60862666
DE,"Die Dicke des Teigs und der Kruste ist nicht vorgeschrieben, allerdings muss sie dem Backprozess und der Handhabung beim Essen standhalten, ohne zu brechen.",ES,[3]​ También es considerado como el alimento más representativo de Cornualles.,0.4306111
DE,Mit den in England bleibenden Finnen blieb die Pasty auch in England populär.,ES,"[1]​ Es preparado colocando un relleno crudo, generalmente de carne y verduras, sobre la mitad de un círculo de masa plana y corta, doblándose por la mitad para envolver el relleno en un semicírculo y ondulando el borde curvado para formar un sello antes de hornearlo.",0.3467344
DE,Dies hatte praktikable Gründe.,ES,"[2]​
En 2008, la Cornish Pasty Association produjo unos 87 millones de pasties, que generó ventas de 60 millones de libras esterlinas (aproximadamente el 6 % del sector alimentario de la economía de Cornualles).",0.3847593
DE,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",ES,[3]​ También es considerado como el alimento más representativo de Cornualles.,0.4742909
DE,"Es handelt sich dabei um eine gefüllte Teigware, deren Füllung typischerweise aus Rindfleisch, Kartoffeln, Steckrüben, Zwiebeln, Salz und Pfeffer besteht.",ES,"[1]​ Es preparado colocando un relleno crudo, generalmente de carne y verduras, sobre la mitad de un círculo de masa plana y corta, doblándose por la mitad para envolver el relleno en un semicírculo y ondulando el borde curvado para formar un sello antes de hornearlo.",0.58736074
DE,"Die Teigtaschen waren wie ein Eintopf, für den es keinen Teller brauchte.",ES,[3]​ También es considerado como el alimento más representativo de Cornualles.,0.5110018
DE,"Es handelt sich dabei um eine gefüllte Teigware, deren Füllung typischerweise aus Rindfleisch, Kartoffeln, Steckrüben, Zwiebeln, Salz und Pfeffer besteht.",ES,"[2]​
En 2008, la Cornish Pasty Association produjo unos 87 millones de pasties, que generó ventas de 60 millones de libras esterlinas (aproximadamente el 6 % del sector alimentario de la economía de Cornualles).",0.40931946
DE,Sie diente auch als präventive Maßnahme gegen Arsenvergiftung.,ES,[3]​ También es considerado como el alimento más representativo de Cornualles.,0.6369864
DE,"Um das giftige Arsen, das beim Abbau von Zinn freigesetzt wird, nicht mit der Nahrung zu sich zu nehmen, hielten sie die Teigtaschen an der dicken Kruste, während sie den Inhalt der Tasche aßen.",ES,[4]​[5]​,0.3835307
DE,"Damit es beim Essen zu keinen Verwechslungen kommen konnte und jeder Bergmann seine eigene, mit seiner Lieblingsfüllung versehene Pasty bekam, wurden die Initialen des Besitzers auf den Rand der Pasty gedrückt.",ES,"El pasty (en córnico, pasti) es un pastel horneado de origen británico, variedad tradicional de los condados de Cornualles y Devon.",0.5308063
DE,"Es handelt sich dabei um eine gefüllte Teigware, deren Füllung typischerweise aus Rindfleisch, Kartoffeln, Steckrüben, Zwiebeln, Salz und Pfeffer besteht.",ES,[3]​ También es considerado como el alimento más representativo de Cornualles.,0.461359
DE,"Die Teigtasche ist geformt wie ein „D“, wobei die Kruste, an welcher die Tasche nach dem Befüllen geschlossen wird, an der runden Außenseite verläuft.",ES,"[1]​ Es preparado colocando un relleno crudo, generalmente de carne y verduras, sobre la mitad de un círculo de masa plana y corta, doblándose por la mitad para envolver el relleno en un semicírculo y ondulando el borde curvado para formar un sello antes de hornearlo.",0.613345
DE,Damals war sie den höheren Klassen vorbehalten und mit unterschiedlichen Inhalten gefüllt.,ES,"[2]​
En 2008, la Cornish Pasty Association produjo unos 87 millones de pasties, que generó ventas de 60 millones de libras esterlinas (aproximadamente el 6 % del sector alimentario de la economía de Cornualles).",0.35121578
DE,"Um das giftige Arsen, das beim Abbau von Zinn freigesetzt wird, nicht mit der Nahrung zu sich zu nehmen, hielten sie die Teigtaschen an der dicken Kruste, während sie den Inhalt der Tasche aßen.",ES,"[2]​
En 2008, la Cornish Pasty Association produjo unos 87 millones de pasties, que generó ventas de 60 millones de libras esterlinas (aproximadamente el 6 % del sector alimentario de la economía de Cornualles).",0.44997162
DE,"== Herstellung ==
Da im Laufe der Jahre viele Nationen ihre eigenen Variationen von Pasty herstellten, gibt es immer wieder Debatten darüber, wer die Speise eigentlich erfunden hat.",ES,"El pasty (en córnico, pasti) es un pastel horneado de origen británico, variedad tradicional de los condados de Cornualles y Devon.",0.5547209
DE,"Die Teigtaschen waren wie ein Eintopf, für den es keinen Teller brauchte.",ES,"[2]​
En 2008, la Cornish Pasty Association produjo unos 87 millones de pasties, que generó ventas de 60 millones de libras esterlinas (aproximadamente el 6 % del sector alimentario de la economía de Cornualles).",0.46600032
DE,In der Produktion sind etwa 2.000 Menschen in Vollzeit angestellt.,ES,[4]​[5]​,0.34042865
DE,In einem waren und sind sich allerdings alle einig: in eine Pasty gehören mindestens Kartoffeln und Zwiebeln.,ES,"Desde 2012, el pasty tiene el estatus de Indicación Geográfica Protegida (IGP) de la Unión Europea.",0.47462708
DE,"Um das giftige Arsen, das beim Abbau von Zinn freigesetzt wird, nicht mit der Nahrung zu sich zu nehmen, hielten sie die Teigtaschen an der dicken Kruste, während sie den Inhalt der Tasche aßen.",ES,"[2]​
En 2008, la Cornish Pasty Association produjo unos 87 millones de pasties, que generó ventas de 60 millones de libras esterlinas (aproximadamente el 6 % del sector alimentario de la economía de Cornualles).",0.44997162
DE,"Um das giftige Arsen, das beim Abbau von Zinn freigesetzt wird, nicht mit der Nahrung zu sich zu nehmen, hielten sie die Teigtaschen an der dicken Kruste, während sie den Inhalt der Tasche aßen.",ES,"Desde 2012, el pasty tiene el estatus de Indicación Geográfica Protegida (IGP) de la Unión Europea.",0.49646038
DE,Sie diente auch als präventive Maßnahme gegen Arsenvergiftung.,ES,"El pasty (en córnico, pasti) es un pastel horneado de origen británico, variedad tradicional de los condados de Cornualles y Devon.",0.48187792
DE,In einem waren und sind sich allerdings alle einig: in eine Pasty gehören mindestens Kartoffeln und Zwiebeln.,ES,"[2]​
En 2008, la Cornish Pasty Association produjo unos 87 millones de pasties, que generó ventas de 60 millones de libras esterlinas (aproximadamente el 6 % del sector alimentario de la economía de Cornualles).",0.417312
DE,Dies hatte praktikable Gründe.,ES,"[1]​ Es preparado colocando un relleno crudo, generalmente de carne y verduras, sobre la mitad de un círculo de masa plana y corta, doblándose por la mitad para envolver el relleno en un semicírculo y ondulando el borde curvado para formar un sello antes de hornearlo.",0.36194044
DE,"== Geschichte ==
Die Ursprünge der Cornish Pasty gehen bis in das 13.",ES,"[1]​ Es preparado colocando un relleno crudo, generalmente de carne y verduras, sobre la mitad de un círculo de masa plana y corta, doblándose por la mitad para envolver el relleno en un semicírculo y ondulando el borde curvado para formar un sello antes de hornearlo.",0.39809898
DE,"Da die Mahlzeit aber auch kalt gegessen werden konnte, war dieses Werkzeug nicht einmal nötig.",ES,"El pasty (en córnico, pasti) es un pastel horneado de origen británico, variedad tradicional de los condados de Cornualles y Devon.",0.44558892
DE,"Es handelt sich dabei um eine gefüllte Teigware, deren Füllung typischerweise aus Rindfleisch, Kartoffeln, Steckrüben, Zwiebeln, Salz und Pfeffer besteht.",ES,[3]​ También es considerado como el alimento más representativo de Cornualles.,0.461359
FR,"Un pasty est une sorte de pâtisserie salée, britannique d'origine, dont une forme particulière est traditionnellement associée avec les Cornouailles,.",EN,"A pasty () is a British baked pastry, a traditional variety of which is particularly associated with Cornwall, South West England, but has spread all over the British Isles, and elsewhere through the Cornish diaspora.",0.80885303
FR,"Un pasty se prépare en plaçant une garniture, généralement de la viande et des légumes, sur la moitié d'une abaisse que l'on rabat en pressant les bords pour les refermer et former une poche refermant le contenu.",EN,"It is made by placing an uncooked filling, typically meat and vegetables, in the middle of a flat shortcrust pastry circle, bringing the edges together in the middle, and crimping over the top to form a seal before baking.",0.7942854
FR,Le pasty se cuit au four.,EN,"The traditional Cornish pasty, which since 2011 has had Protected Geographical Indication (PGI) status in Europe, is filled with beef, sliced or diced potato, swede (also known as yellow turnip or rutabaga – referred to in Cornwall and other parts of the West Country as turnip) and onion, seasoned with salt and pepper, and baked.",0.6064211
FR,"Le pasty est proche d'une tourte, mais généralement avec une garniture dans une pâte rabattue, plutôt qu'entre deux abaisses, et formé sans moule à tarte.",EN,"Today, the pasty is the food most associated with Cornwall.",0.5684935
FR,Les origines du pasty sont incertaines mais on dénombre d'amples références à travers des documents historiques et de la fiction.,EN,It is a traditional dish and accounts for 6% of the Cornish food economy.,0.46634537
FR,"Il existe des mets analogues dans bien d'autres cultures et cuisines, tels que le bridie écossais, l'empanada dans les pays hispanophones, le pirog en Bélarus et en Ukraine, le samsa en Asie centrale, ou le shaobing en Chine.",EN,"Pasties with many different fillings are made, and some shops specialise in selling pasties.",0.34218222
FR,"Un pasty est une sorte de pâtisserie salée, britannique d'origine, dont une forme particulière est traditionnellement associée avec les Cornouailles,.",EN,"The origins of the pasty are unclear, though there are many references to them throughout historical documents and fiction.",0.5498305
FR,Le pasty se cuit au four.,EN,"The pasty is now popular worldwide because of the spread of Cornish miners and sailors from across Cornwall, and variations can be found in Australia, Mexico, the United States, Ulster and elsewhere.",0.52228165
FR,Les origines du pasty sont incertaines mais on dénombre d'amples références à travers des documents historiques et de la fiction.,EN,"Pasties resemble turnovers from many other cuisines and cultures, including the bridie in Scotland, empanada in Spanish-speaking countries, pirog in Eastern Europe, samsa in Central Asia, and the curry puff in Southeast Asia.",0.46512097
FR,Le pasty se cuit au four.,EN,"== History ==
Despite the modern pasty's strong association with Cornwall, its origins are unclear.",0.5779594
FR,"Un pasty est une sorte de pâtisserie salée, britannique d'origine, dont une forme particulière est traditionnellement associée avec les Cornouailles,.",EN,"The English word ""pasty"" derives from Medieval French (O.Fr.",0.66775084
FR,Les origines du pasty sont incertaines mais on dénombre d'amples références à travers des documents historiques et de la fiction.,EN,"paste from V.Lat pasta) for a pie, filled with venison, salmon or other meat, vegetables or cheese, baked without a dish.",0.45662096
FR,Le pasty se cuit au four.,EN,Pasties have been mentioned in cookbooks throughout the ages.,0.6899742
FR,Le pasty se cuit au four.,EN,"For example, the earliest version of Le Viandier (Old French) has been dated to c. 1300 and contains several pasty recipes.",0.4781198
FR,"Un pasty est une sorte de pâtisserie salée, britannique d'origine, dont une forme particulière est traditionnellement associée avec les Cornouailles,.",EN,"In 1393, Le Menagier de Paris contains recipes for pasté with venison, veal, beef, or mutton.Other early references to pasties include a 13th-century charter that was granted by King John of England (in 1208) to the town of Great Yarmouth.",0.6318706
FR,Les origines du pasty sont incertaines mais on dénombre d'amples références à travers des documents historiques et de la fiction.,EN,"The town was bound to send to the sheriffs of Norwich every year one hundred herrings, baked in twenty four pasties, which the sheriffs delivered to the lord of the manor of East Carlton who then conveyed them to the king.",0.42012393
FR,Les origines du pasty sont incertaines mais on dénombre d'amples références à travers des documents historiques et de la fiction.,EN,"Around the same time, 13th-century chronicler Matthew Paris wrote of the monks of St Albans Abbey ""according to their custom, lived upon pasties of flesh-meat"".",0.47951764
FR,Les origines du pasty sont incertaines mais on dénombre d'amples références à travers des documents historiques et de la fiction.,EN,"In 1465, 5,500 venison pasties were served at the installation feast of George Neville, archbishop of York and chancellor of England.",0.4558651
FR,"Un pasty est une sorte de pâtisserie salée, britannique d'origine, dont une forme particulière est traditionnellement associée avec les Cornouailles,.",EN,"The earliest reference for a pasty in Devon or Cornwall can be found in Plymouth city records of 1509/10, which describe ""Itm for the cooke is labor to make the pasties 10d"".",0.5620517
FR,Le pasty se cuit au four.,EN,"They were even eaten by royalty, as a letter from a baker to Henry VIII's third wife Jane Seymour confirms: ""...hope this pasty reaches you in better condition than the last one ..."" In his diaries written in the mid-17th century, Samuel Pepys makes several references to his consumption of pasties, for instance ""dined at Sir W. Pen's ... on a damned venison pasty, that stunk like a devil"", but after this period the use of the word outside Devon and Cornwall declined.In contrast to its earlier place amongst the wealthy, during the 17th and 18th centuries, the pasty became popular with working people in Cornwall and west Devon, where tin miners and others adopted it because of its unique shape, forming a complete meal that could be carried easily and eaten without cutlery.",0.48221353
FR,Les origines du pasty sont incertaines mais on dénombre d'amples références à travers des documents historiques et de la fiction.,EN,"In a mine, the pasty's dense, folded pastry could stay warm for several hours, and if it did get cold, it could easily be warmed on a shovel over a candle.Side-crimped pasties gave rise to the suggestion that the miner might have eaten the pasty holding the thick edge of pastry, which was later discarded, thereby ensuring that dirty fingers (possibly including traces of arsenic) did not touch the food or mouth.",0.54495716
FR,Le pasty se cuit au four.,EN,"However, many old photographs show that pasties were wrapped in bags made of paper or muslin and were eaten from end to end; according to the earliest Cornish recipe book, published in 1929, this is ""the true Cornish way"" to eat a pasty.",0.5408257
FR,Le pasty se cuit au four.,EN,"Another theory suggests that pasties were marked at one end with an initial and then eaten from the other end so that if not finished in one sitting, they could easily be reclaimed by their owners.",0.5337401
FR,"Un pasty est une sorte de pâtisserie salée, britannique d'origine, dont une forme particulière est traditionnellement associée avec les Cornouailles,.",EN,"== Cornish pasty ==
The pasty is regarded as the national dish of Cornwall, and an early reference is from a New Zealand newspaper:In Cornwall, there is a common practice among those cottagers who bake at home of making little pasties for the dinners of those who may be working at a distance in the fields.",0.69292885
FR,Les origines du pasty sont incertaines mais on dénombre d'amples références à travers des documents historiques et de la fiction.,EN,"They will last the whole week, and are made of any kind of meat or fruit, rolled up in a paste made of flour and suet or lard.",0.49320692
FR,"Un pasty est une sorte de pâtisserie salée, britannique d'origine, dont une forme particulière est traditionnellement associée avec les Cornouailles,.",EN,"A couple of ounces of bacon and half a-pound of raw potatoes, both thinly sliced and slightly seasoned, will be found sufficient for the meal.",0.48690253
FR,Le pasty se cuit au four.,EN,The pasty can be carried in the man's pocket.,0.6674447
FR,"Un pasty se prépare en plaçant une garniture, généralement de la viande et des légumes, sur la moitié d'une abaisse que l'on rabat en pressant les bords pour les refermer et former une poche refermant le contenu.",EN,"The term ""Cornish pasty"" has been in use since at least the early 1860s:The Cornish pasty, which so admirably comprises a dinner in itself—meat, potatoes, and other good things well cooked and made up into so portable a form—was a subject of much admiration, and reminded me of the old coaching days, when I secured a pasty at Bodmin in order to take it home to my cook, that it might be dissected and serve as a pattern for Cornish pasties in quite another part of the country.",0.57396233
FR,Les origines du pasty sont incertaines mais on dénombre d'amples références à travers des documents historiques et de la fiction.,EN,"Cornish pasties are very popular with the working classes in this neighbourhood, and have lately been successfully introduced into some parts of Devonshire.",0.47411197
FR,"Un pasty est une sorte de pâtisserie salée, britannique d'origine, dont une forme particulière est traditionnellement associée avec les Cornouailles,.",EN,"They are made of small pieces of beef, and thin slices of potato, highly peppered, and enclosed in wrappers of paste.",0.57197183
FR,Les origines du pasty sont incertaines mais on dénombre d'amples références à travers des documents historiques et de la fiction.,EN,"By the late 19th century, national cookery schools began to teach their pupils to create their own version of a ""Cornish pasty"" that was smaller and was to be eaten as an ""economical savoury nibble for polite middle-class Victorians"".On 20 July 2011, after a nine-year campaign by the Cornish Pasty Association (CPA) – the trade organisation of about 50 pasty makers based in Cornwall – the name ""Cornish pasty"" was awarded Protected Geographical Indication (PGI) status by the European Commission.",0.41789377
FR,"Un pasty est une sorte de pâtisserie salée, britannique d'origine, dont une forme particulière est traditionnellement associée avec les Cornouailles,.",EN,"According to the PGI status, a Cornish pasty should be shaped like a 'D' and crimped on one side, not on the top.",0.6146956
