Language 1,Sentence 1,Language 2,Sentence 2,Cosine similarity
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"The earliest reference for a pasty in Devon or Cornwall can be found in Plymouth city records of 1509/10, which describe ""Itm for the cooke is labor to make the pasties 10d"".",0.48668516
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"They were even eaten by royalty, as a letter from a baker to Henry VIII's third wife Jane Seymour confirms: ""...hope this pasty reaches you in better condition than the last one ..."" In his diaries written in the mid-17th century, Samuel Pepys makes several references to his consumption of pasties, for instance ""dined at Sir W. Pen's ... on a damned venison pasty, that stunk like a devil"", but after this period the use of the word outside Devon and Cornwall declined.In contrast to its earlier place amongst the wealthy, during the 17th and 18th centuries, the pasty became popular with working people in Cornwall and west Devon, where tin miners and others adopted it because of its unique shape, forming a complete meal that could be carried easily and eaten without cutlery.",0.45450777
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"In a mine, the pasty's dense, folded pastry could stay warm for several hours, and if it did get cold, it could easily be warmed on a shovel over a candle.Side-crimped pasties gave rise to the suggestion that the miner might have eaten the pasty holding the thick edge of pastry, which was later discarded, thereby ensuring that dirty fingers (possibly including traces of arsenic) did not touch the food or mouth.",0.58533984
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"However, many old photographs show that pasties were wrapped in bags made of paper or muslin and were eaten from end to end; according to the earliest Cornish recipe book, published in 1929, this is ""the true Cornish way"" to eat a pasty.",0.5217196
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"Another theory suggests that pasties were marked at one end with an initial and then eaten from the other end so that if not finished in one sitting, they could easily be reclaimed by their owners.",0.5089077
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"== Cornish pasty ==
The pasty is regarded as the national dish of Cornwall, and an early reference is from a New Zealand newspaper:In Cornwall, there is a common practice among those cottagers who bake at home of making little pasties for the dinners of those who may be working at a distance in the fields.",0.46041942
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"They will last the whole week, and are made of any kind of meat or fruit, rolled up in a paste made of flour and suet or lard.",0.5296575
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"A couple of ounces of bacon and half a-pound of raw potatoes, both thinly sliced and slightly seasoned, will be found sufficient for the meal.",0.5391255
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,The pasty can be carried in the man's pocket.,0.48453623
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"The term ""Cornish pasty"" has been in use since at least the early 1860s:The Cornish pasty, which so admirably comprises a dinner in itself—meat, potatoes, and other good things well cooked and made up into so portable a form—was a subject of much admiration, and reminded me of the old coaching days, when I secured a pasty at Bodmin in order to take it home to my cook, that it might be dissected and serve as a pattern for Cornish pasties in quite another part of the country.",0.48234677
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"Cornish pasties are very popular with the working classes in this neighbourhood, and have lately been successfully introduced into some parts of Devonshire.",0.53809476
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"They are made of small pieces of beef, and thin slices of potato, highly peppered, and enclosed in wrappers of paste.",0.49636567
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"By the late 19th century, national cookery schools began to teach their pupils to create their own version of a ""Cornish pasty"" that was smaller and was to be eaten as an ""economical savoury nibble for polite middle-class Victorians"".On 20 July 2011, after a nine-year campaign by the Cornish Pasty Association (CPA) – the trade organisation of about 50 pasty makers based in Cornwall – the name ""Cornish pasty"" was awarded Protected Geographical Indication (PGI) status by the European Commission.",0.48828644
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"According to the PGI status, a Cornish pasty should be shaped like a 'D' and crimped on one side, not on the top.",0.56586957
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"Its ingredients should include beef, swede (called turnip in Cornwall), potato and onion, with a light seasoning of salt and pepper, keeping a chunky texture.",0.5053889
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,The pastry should be golden and retain its shape when cooked and cooled.,0.49540675
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,The PGI status also means that Cornish pasties must be prepared in Cornwall.,0.54297173
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"They do not have to be baked in Cornwall, nor do the ingredients have to come from the county, though the CPA notes that there are strong links between pasty production and local suppliers of the ingredients.",0.507194
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"Packaging for pasties that conform to the requirements includes an authentication stamp, the use of which is policed by the CPA.Producers outside Cornwall objected to the PGI award, with one saying ""[EU bureaucrats could] go to hell"", and another that it was ""protectionism for some big pasty companies to churn out a pastiche of the real iconic product"".",0.52282846
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"Major UK supermarkets Asda and Morrisons both stated they would be affected by the change, as did nationwide bakery chain Greggs, though Greggs was one of seven companies allowed to continue to use the name ""Cornish pasty"" during a three-year transitional period.Members of the CPA made about 87 million pasties in 2008, amounting to sales of £60 million (about 6% of the food economy of Cornwall).",0.4758606
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"In 2011, over 1,800 permanent staff were employed by members of the CPA and some 13,000 other jobs benefited from the trade.",0.52949613
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,Surveys by the South West tourism board have shown that one of the top three reasons people visit Cornwall is the food and that the Cornish pasty is the food most associated with Cornwall.,0.4545911
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"== Definition and ingredients ==
The recipe for a Cornish pasty, as defined by its protected status, includes diced or minced beef, onion, potato and swede in rough chunks along with some ""light peppery"" seasoning.",0.467573
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,The cut of beef used is generally skirt steak.,0.4854224
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"Swede is sometimes called turnip in Cornwall, but the recipe requires use of actual swede, not turnip.",0.5256965
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"Pasty ingredients are usually seasoned with salt and pepper, depending on individual taste.",0.49161217
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"The use of carrot in a traditional Cornish pasty is frowned upon, though it does appear regularly in recipes.The type of pastry used is not defined, as long as it is golden in colour and will not crack during the cooking or cooling, although modern pasties almost always use a shortcrust pastry.",0.524682
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"There is a humorous belief that the pastry on a good pasty should be strong enough to withstand a drop down a mine shaft, and indeed the barley flour that was usually used does make hard dense pastry.",0.511385
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"=== Variations ===
Although the officially protected Cornish pasty has a specific ingredients list, old Cornish cookery books show that pasties were generally made from whatever food was available.",0.47550756
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"Indeed, the earliest recorded pasty recipes include venison, not beef.",0.5871775
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"""Pasty"" has always been a generic name for the shape and can contain a variety of fillings, including stilton, vegetarian and even chicken tikka.",0.5379307
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"Pork and apple pasties are readily available in shops throughout Cornwall and Devon, with the ingredients including an apple flavoured sauce, mixed together throughout the pasty, as well as sweet pasties with ingredients such as apple and fig or chocolate and banana, which are common in some areas of Cornwall.A part-savoury, part-sweet pasty (similar to the Bedfordshire clanger) was eaten by miners in the 19th century, in the copper mines on Parys Mountain, Anglesey.",0.43332273
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,The technician who did the research and discovered the recipe claimed that the recipe was probably taken to Anglesey by Cornish miners travelling to the area looking for work.,0.58291996
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"No two-course pasties are commercially produced in Cornwall today, but are usually the product of amateur cooks.",0.53144103
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"They are, however, commercially available in the British supermarket chain Morrisons (under the name 'Tin Miner Pasty').",0.535059
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"Other traditional fillings have included a wide variety of locally available meats including pork, bacon, egg, rabbit, chicken, mackerel and sweet fillings such as dates, apples, jam and sweetened rice - leading to the oft-quoted joke that 'the Devil hisself was afeared to cross over into Cornwall for fear that ee'd end up in a pasty'.A pasty is known as a ""tiddy oggy"" when steak is replaced with an extra potato, ""tiddy"" meaning potato and ""oggy"" meaning pasty and was eaten when times were hard and expensive meat could not be afforded.",0.45777166
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"Another traditional meatless recipe is 'herby pie' with parsley, freshly gathered wild green herbs and chives, ramsons or leeks and a spoonful of clotted cream.",0.4329529
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"=== Shape ===
Whilst the PGI rules state that a Cornish pasty must be a ""D"" shape, with crimping along the curve (i.e., side-crimped), crimping is variable within both Devon and Cornwall, with some advocating a side crimp while others maintain that a top crimp is more authentic.",0.45985094
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"Some sources state that the difference between a Devon and a Cornish pasty is that a Devon pasty has a top-crimp and is oval in shape, whereas the Cornish pasty is semicircular and side-crimped along the curve.",0.4349665
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"However, pasties with a top crimp have been made in Cornwall for generations, yet those Cornish bakers who favour this method now find that they cannot legally call their pasties ""Cornish"".",0.5618931
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"Paul Hollywood, writing for BBC Food, stated that a traditional Cornish pasty should have about 20 crimps.",0.48037082
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"=== Legal aspects ===
In 2001, a small American grocery and caterer in Gaylord, Michigan,  Albie's Food, Inc., was sent a cease and desist letter from another US-based food company, The J.M.",0.45743668
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"Smucker Company, accusing Albie's of violating their intellectual property rights to the ""sealed crustless sandwich"".",0.5406692
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"Instead of capitulating, Albie's took the case to federal court, noting in their filings that a pocket sandwich with crimped edges and no crust was called a ""pasty"" and had been a popular dish in northern Michigan since the nineteenth century.",0.5114518
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,The Federal Court determined that Albie's Foods did not infringe on J.M.,0.52139
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,Smucker's intellectual property rights and was allowed to continue.,0.48921454
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"== In other regions ==
Migrating Devonian and Cornish miners and their families (colloquially known as Cousin Jacks and Cousin Jennies) helped to spread pasties into the rest of the world during the 19th century.",0.49148726
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"As tin mining in Devon and Cornwall began to decline, miners took their expertise and traditions to new mining regions around the world.",0.50160825
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"As a result, pasties can be found in many regions, including:
Many parts of Australia, including the Yorke Peninsula, which has been the site of an annual Cornish festival (claimed to be the world's largest) since 1973.",0.5410434
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"A clarification of the Protected Geographical Status ruling has confirmed that pasties made in Australia are still allowed to be called ""Cornish Pasties"".",0.5027323
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"A Lancashire pasty is a traditional variant originating in Lancashire, especially West Lancashire that is similar to its Cornish counterpart but uses carrot instead of swede.",0.43087333
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"Pasties can be found in California in many historical Gold Rush towns, such as Grass Valley and Nevada City.",0.52603006
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,The pasty has become a cultural symbol of the Upper Peninsula of Michigan.,0.5166647
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,Pasty shops are a significant tourist attraction in the region.,0.48122555
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"Additionally, the village of Calumet is home to an annual Pasty Festival.",0.5054141
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,Many ethnic groups adopted the pasty for use in the Copper Country copper mines; the Finnish immigrants to the region mistook it for the traditional piirakka and kukko pastries.,0.5740292
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,The pasty has become strongly associated with all cultures in this area and in the Iron Range in northern Minnesota.,0.49142224
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"Mineral Point, Wisconsin, was the site of the first mineral rush in the United States during the 1830s.",0.48986357
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"After lead was discovered in Mineral Point, many of the early miners migrated from Cornwall to this southwestern Wisconsin area.",0.5698155
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"Pasties can be found in Wisconsin's largest cities, Madison and Milwaukee, as well as in the far northern region along the border with Michigan's Upper Peninsula.",0.44488883
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"A similar local history about the arrival of the pasty in the area with an influx of Welsh and Cornish miners to the area's copper mines, and its preservation as a local delicacy, is found in Butte, Montana, ""The Richest Hill on Earth"".",0.5465084
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"The anthracite coal region of Northeastern Pennsylvania, including Wilkes-Barre, Scranton, and Hazleton, had an influx of miners to the area in the 19th century and brought the pasty with them.",0.5313139
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"In 1981, a Pennsylvania entrepreneur started marketing pasties under the brand name Mr. Pastie.",0.48718926
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"The Mexican state of Hidalgo and the twin silver mining cities of Pachuca and Real del Monte (Mineral del Monte) have notable Cornish influences from the Cornish miners who settled there, with pasties being considered typical local cuisine.",0.49345225
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"In Mexican Spanish, they are referred to as pastes.",0.49678802
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,A pasty museum is located in Real del Monte.,0.4530393
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,The annual International Pasty Festival is held in Real del Monte each October.,0.44527233
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"They are also popular in South Africa, New Zealand, and Ulster.",0.44348195
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"Pasties were modified with different spices and fillings in Jamaica, giving rise to the Jamaican patty.",0.5309473
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"Similar dishes are found in many countries such as empanadas in Spanish-speaking countries, Salteña in Bolivia, tourtière in Canada, samsa in Central Asia, and bánh patê sô/pâté chaud in Vietnam.",0.43641374
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"== Culture ==
=== Literature ===
Pasties have been mentioned in multiple literary works since the 12th century Arthurian romance Erec and Enide, written by Chrétien de Troyes, in which they are eaten by characters from the area now known as Cornwall.",0.45713174
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"There is a mention in Havelok the Dane, another romance written at the end of the thirteenth century; in the 14th century Robin Hood tales; and in two plays by William Shakespeare.",0.42617914
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"=== Superstitions, rhymes and chants ===
In the tin mines of Devon and Cornwall, pasties were associated with ""knockers"", spirits said to create a knocking sound that was either supposed to indicate the location of rich veins of ore, or to warn of an impending tunnel collapse.",0.4674506
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"To encourage the good will of the knockers, miners would leave a small part of the pasty within the mine for them to eat.",0.6413496
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"Sailors and fisherman would likewise discard a crust to appease the spirits of dead mariners, though fishermen believed that it was bad luck to take a pasty aboard ship.",0.575028
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"A Cornish proverb, recounted in 1861, emphasised the great variety of ingredients that were used in pasties by saying that the devil would not come into Cornwall for fear of ending up as a filling in one.",0.54409206
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"A West Country schoolboy playground-rhyme current in the 1940s concerning the pasty went: Matthew, Mark, Luke and John, ate a pasty five feet long,Bit it once, Bit it twice, Oh my Lord, it's full of mice.",0.52253115
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"In 1959 the English singer-songwriter Cyril Tawney wrote a nostalgic song called ""The Oggie Man"".",0.5470341
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"The song tells of the pasty-seller with his characteristic vendor's call who was always outside Plymouth's Devonport Naval Dockyard gates late at night when the sailors were returning, and his replacement by hot dog sellers after World War II.The word ""oggy"" in the internationally popular chant ""Oggy Oggy Oggy, Oi Oi Oi"" is thought to stem from Cornish dialect ""hoggan"", deriving from ""hogen"" the Cornish word for pasty.",0.5097539
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"When the pasties were ready for eating, the bal maidens at the mines would supposedly shout down the shaft ""Oggy Oggy Oggy"" and the miners would reply ""Oi Oi Oi"".",0.5976449
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"=== Giant pasties ===
As the 'national dish' of Cornwall, several oversized versions of the pasty have been created in the county.",0.49174663
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"For example, a giant pasty is paraded from Polruan to Fowey through the streets during regatta week.",0.60358834
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"Similarly, a giant pasty is paraded around the ground of the Cornish Pirates rugby team on St Piran's Day before it is passed over the goal posts.",0.61588
de,"Während des Arbeitstages kamen viele Bergleute zum Essen nicht an die Oberfläche, so dass sie sich auch nicht waschen konnten.",en,"== Gallery ==
Pasties",0.43267298
de,"Um das giftige Arsen, das beim Abbau von Zinn freigesetzt wird, nicht mit der Nahrung zu sich zu nehmen, hielten sie die Teigtaschen an der dicken Kruste, während sie den Inhalt der Tasche aßen.",en,"A pasty () is a British baked pastry, a traditional variety of which is particularly associated with Cornwall, South West England, but has spread all over the British Isles, and elsewhere through the Cornish diaspora.",0.44890633
de,"Um das giftige Arsen, das beim Abbau von Zinn freigesetzt wird, nicht mit der Nahrung zu sich zu nehmen, hielten sie die Teigtaschen an der dicken Kruste, während sie den Inhalt der Tasche aßen.",en,"It is made by placing an uncooked filling, typically meat and vegetables, in the middle of a flat shortcrust pastry circle, bringing the edges together in the middle, and crimping over the top to form a seal before baking.",0.5360128
de,"Um das giftige Arsen, das beim Abbau von Zinn freigesetzt wird, nicht mit der Nahrung zu sich zu nehmen, hielten sie die Teigtaschen an der dicken Kruste, während sie den Inhalt der Tasche aßen.",en,"The traditional Cornish pasty, which since 2011 has had Protected Geographical Indication (PGI) status in Europe, is filled with beef, sliced or diced potato, swede (also known as yellow turnip or rutabaga – referred to in Cornwall and other parts of the West Country as turnip) and onion, seasoned with salt and pepper, and baked.",0.4582562
de,"Um das giftige Arsen, das beim Abbau von Zinn freigesetzt wird, nicht mit der Nahrung zu sich zu nehmen, hielten sie die Teigtaschen an der dicken Kruste, während sie den Inhalt der Tasche aßen.",en,"Today, the pasty is the food most associated with Cornwall.",0.5353329
de,"Um das giftige Arsen, das beim Abbau von Zinn freigesetzt wird, nicht mit der Nahrung zu sich zu nehmen, hielten sie die Teigtaschen an der dicken Kruste, während sie den Inhalt der Tasche aßen.",en,It is a traditional dish and accounts for 6% of the Cornish food economy.,0.4937395
de,"Um das giftige Arsen, das beim Abbau von Zinn freigesetzt wird, nicht mit der Nahrung zu sich zu nehmen, hielten sie die Teigtaschen an der dicken Kruste, während sie den Inhalt der Tasche aßen.",en,"Pasties with many different fillings are made, and some shops specialise in selling pasties.",0.37127224
de,"Um das giftige Arsen, das beim Abbau von Zinn freigesetzt wird, nicht mit der Nahrung zu sich zu nehmen, hielten sie die Teigtaschen an der dicken Kruste, während sie den Inhalt der Tasche aßen.",en,"The origins of the pasty are unclear, though there are many references to them throughout historical documents and fiction.",0.47763884
de,"Um das giftige Arsen, das beim Abbau von Zinn freigesetzt wird, nicht mit der Nahrung zu sich zu nehmen, hielten sie die Teigtaschen an der dicken Kruste, während sie den Inhalt der Tasche aßen.",en,"The pasty is now popular worldwide because of the spread of Cornish miners and sailors from across Cornwall, and variations can be found in Australia, Mexico, the United States, Ulster and elsewhere.",0.41364408
de,"Um das giftige Arsen, das beim Abbau von Zinn freigesetzt wird, nicht mit der Nahrung zu sich zu nehmen, hielten sie die Teigtaschen an der dicken Kruste, während sie den Inhalt der Tasche aßen.",en,"Pasties resemble turnovers from many other cuisines and cultures, including the bridie in Scotland, empanada in Spanish-speaking countries, pirog in Eastern Europe, samsa in Central Asia, and the curry puff in Southeast Asia.",0.40906942
de,"Um das giftige Arsen, das beim Abbau von Zinn freigesetzt wird, nicht mit der Nahrung zu sich zu nehmen, hielten sie die Teigtaschen an der dicken Kruste, während sie den Inhalt der Tasche aßen.",en,"== History ==
Despite the modern pasty's strong association with Cornwall, its origins are unclear.",0.5420966
de,"Um das giftige Arsen, das beim Abbau von Zinn freigesetzt wird, nicht mit der Nahrung zu sich zu nehmen, hielten sie die Teigtaschen an der dicken Kruste, während sie den Inhalt der Tasche aßen.",en,"The English word ""pasty"" derives from Medieval French (O.Fr.",0.49217325
de,"Um das giftige Arsen, das beim Abbau von Zinn freigesetzt wird, nicht mit der Nahrung zu sich zu nehmen, hielten sie die Teigtaschen an der dicken Kruste, während sie den Inhalt der Tasche aßen.",en,"paste from V.Lat pasta) for a pie, filled with venison, salmon or other meat, vegetables or cheese, baked without a dish.",0.49508464
de,"Um das giftige Arsen, das beim Abbau von Zinn freigesetzt wird, nicht mit der Nahrung zu sich zu nehmen, hielten sie die Teigtaschen an der dicken Kruste, während sie den Inhalt der Tasche aßen.",en,Pasties have been mentioned in cookbooks throughout the ages.,0.4999515
de,"Um das giftige Arsen, das beim Abbau von Zinn freigesetzt wird, nicht mit der Nahrung zu sich zu nehmen, hielten sie die Teigtaschen an der dicken Kruste, während sie den Inhalt der Tasche aßen.",en,"For example, the earliest version of Le Viandier (Old French) has been dated to c. 1300 and contains several pasty recipes.",0.4324333
de,"Um das giftige Arsen, das beim Abbau von Zinn freigesetzt wird, nicht mit der Nahrung zu sich zu nehmen, hielten sie die Teigtaschen an der dicken Kruste, während sie den Inhalt der Tasche aßen.",en,"In 1393, Le Menagier de Paris contains recipes for pasté with venison, veal, beef, or mutton.Other early references to pasties include a 13th-century charter that was granted by King John of England (in 1208) to the town of Great Yarmouth.",0.5089981
de,"Um das giftige Arsen, das beim Abbau von Zinn freigesetzt wird, nicht mit der Nahrung zu sich zu nehmen, hielten sie die Teigtaschen an der dicken Kruste, während sie den Inhalt der Tasche aßen.",en,"The town was bound to send to the sheriffs of Norwich every year one hundred herrings, baked in twenty four pasties, which the sheriffs delivered to the lord of the manor of East Carlton who then conveyed them to the king.",0.5072799
