LANGUAGE1,SENTENCE1,LANGUAGE2,SENTENCE2,COSINE SIMILARITY
ES,"== Variantes ==
Los scones suelen ser dulces y contienen a menudo uvas pasas, arándanos, queso o dátiles.",DE,"Vor der Erfindung des Backpulvers wurden Scones nicht im Backofen, sondern in einer Pfanne zubereitet und ähnelten eher Pfannkuchen.",0.59543353
ES,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",DE,"Die besondere Konsistenz der Scones entsteht durch das Einarbeiten kalter Butter im Verhältnis etwa 1:4 in den Teig, der nach Zugabe von Milch nur wenig gemischt oder geknetet werden darf.",0.5269792
ES,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",DE,"Die weichen, krustenlosen Scones werden in Großbritannien und Irland traditionell warm mit Butter, Konfitüre oder Honig gegessen, zum Tee aber vor allem mit Clotted Cream.",0.63341284
ES,La tradición de freír los scones es también muy común en Nueva Zelanda.,DE,"Besonders in England besteht die Tradition, den Scone zuerst mit Konfitüre und danach mit Clotted cream zu bestreichen.",0.69750726
ES,El bísquet es una variante creada en México por inmigrantes chinos llegados de los Estados Unidos.,DE,"Dies führt zu einer anhaltenden Debatte über die korrekte Art, einen Scone zu essen.",0.51487035
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",DE,"== Varianten ==
In Irland und Schottland gibt es außerdem Potato scones, die aus Kartoffelbrei, Butter und Salz zubereitet werden.",0.54978144
ES,"Un scone es un panecillo individual de forma redonda, típico de la cocina del Reino Unido y originario de Escocia.",DE,In den USA hergestellte Scones enthalten oft auch Nüsse oder Preiselbeeren; ein ähnliches Gebäck ohne süße Zutaten wird dort als Biscuit bezeichnet.,0.50256
ES,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",DE,In Südafrika werden Scones üblicherweise mit Clotted cream und Konfitüre gereicht.,0.63081616
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",DE,Beliebt ist aber auch eine Variante mit geriebenem Cheddar.,0.36035782
ES,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",DE,In Südamerika sind Scones vor allem in Argentinien und Uruguay beliebt.,0.5336044
ES,"En Escocia, las porciones triangulares o redondos de la torta de pan aplanada llamada bannock (probablemente el antepasado del maritorito) se conocen igualmente como skone.",DE,"Sie wurden dort von englischen, irischen und schottischen Einwanderern und von walisischen Einwanderern in Patagonien eingeführt.",0.47429767
ES,"Un scone es un panecillo individual de forma redonda, típico de la cocina del Reino Unido y originario de Escocia.",DE,"Sie werden gewöhnlich mit Tee, Kaffee oder Mate-Tee serviert.",0.34817442
ES,"== Variantes ==
Los scones suelen ser dulces y contienen a menudo uvas pasas, arándanos, queso o dátiles.",DE,BBC Food empfiehlt eigene Verfeinerungsmöglichkeiten mittels Trockenfrüchten und diversen Gewürzen.,0.43758947
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",DE,"== Rezepte ==
Beim Guardian startete die Gewinnerin des Guild of Food Writers awards for Food Journalist of the Year 2011, Felicity Cloake, eine regelrechte Testreihe, welche gängigen Rezepte zum Selberbacken am ehesten taugen: das National-Trust-Rezept erwies sich als Sieger.",0.31680053
ES,"== Variantes ==
Los scones suelen ser dulces y contienen a menudo uvas pasas, arándanos, queso o dátiles.",DE,Vom Fertigprodukt-Einkauf im Supermarkt wird abgeraten.,0.3907447
ES,La tradición de freír los scones es también muy común en Nueva Zelanda.,DE,"Die weichen, krustenlosen Scones werden in Großbritannien und Irland traditionell warm mit Butter, Konfitüre oder Honig gegessen, zum Tee aber vor allem mit Clotted Cream.",0.5581514
ES,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",DE,BBC Food empfiehlt eigene Verfeinerungsmöglichkeiten mittels Trockenfrüchten und diversen Gewürzen.,0.47193915
ES,"== Variantes ==
Los scones suelen ser dulces y contienen a menudo uvas pasas, arándanos, queso o dátiles.",DE,"Dies führt zu einer anhaltenden Debatte über die korrekte Art, einen Scone zu essen.",0.4869936
ES,"== Variantes ==
Los scones suelen ser dulces y contienen a menudo uvas pasas, arándanos, queso o dátiles.",DE,"Dies führt zu einer anhaltenden Debatte über die korrekte Art, einen Scone zu essen.",0.4869936
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",DE,In Südafrika werden Scones üblicherweise mit Clotted cream und Konfitüre gereicht.,0.43386108
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",DE,Jahrhundert auch in den englischen Sprachgebrauch überging.,0.349472
ES,"En Escocia, las porciones triangulares o redondos de la torta de pan aplanada llamada bannock (probablemente el antepasado del maritorito) se conocen igualmente como skone.",DE,"Sie werden gewöhnlich mit Tee, Kaffee oder Mate-Tee serviert.",0.40303734
ES,"== Variantes ==
Los scones suelen ser dulces y contienen a menudo uvas pasas, arándanos, queso o dátiles.",DE,Beliebt ist aber auch eine Variante mit geriebenem Cheddar.,0.5077708
ES,"Un scone es un panecillo individual de forma redonda, típico de la cocina del Reino Unido y originario de Escocia.",DE,"Ein Scone ([skɒn], auch [skoʊn]) ist ein von den britischen Inseln stammendes Gebäck, das oft zur Tea time gereicht wird.",0.78479517
ES,"En Escocia, las porciones triangulares o redondos de la torta de pan aplanada llamada bannock (probablemente el antepasado del maritorito) se conocen igualmente como skone.",DE,In Südamerika sind Scones vor allem in Argentinien und Uruguay beliebt.,0.504259
ES,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",DE,"== Rezepte ==
Beim Guardian startete die Gewinnerin des Guild of Food Writers awards for Food Journalist of the Year 2011, Felicity Cloake, eine regelrechte Testreihe, welche gängigen Rezepte zum Selberbacken am ehesten taugen: das National-Trust-Rezept erwies sich als Sieger.",0.50017697
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",DE,Beliebt ist aber auch eine Variante mit geriebenem Cheddar.,0.36035782
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",DE,"Sie wurden dort von englischen, irischen und schottischen Einwanderern und von walisischen Einwanderern in Patagonien eingeführt.",0.40228245
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",DE,In Südamerika sind Scones vor allem in Argentinien und Uruguay beliebt.,0.37688214
ES,"Un scone es un panecillo individual de forma redonda, típico de la cocina del Reino Unido y originario de Escocia.",DE,Beliebt ist aber auch eine Variante mit geriebenem Cheddar.,0.4685993
ES,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",DE,"Sie wurden dort von englischen, irischen und schottischen Einwanderern und von walisischen Einwanderern in Patagonien eingeführt.",0.5618253
ES,"== Variantes ==
Los scones suelen ser dulces y contienen a menudo uvas pasas, arándanos, queso o dátiles.",DE,"== Rezepte ==
Beim Guardian startete die Gewinnerin des Guild of Food Writers awards for Food Journalist of the Year 2011, Felicity Cloake, eine regelrechte Testreihe, welche gängigen Rezepte zum Selberbacken am ehesten taugen: das National-Trust-Rezept erwies sich als Sieger.",0.43586934
ES,La tradición de freír los scones es también muy común en Nueva Zelanda.,DE,Jahrhundert auch in den englischen Sprachgebrauch überging.,0.56087726
ES,"En Escocia, las porciones triangulares o redondos de la torta de pan aplanada llamada bannock (probablemente el antepasado del maritorito) se conocen igualmente como skone.",DE,In Südafrika werden Scones üblicherweise mit Clotted cream und Konfitüre gereicht.,0.57378656
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",DE,In Südamerika sind Scones vor allem in Argentinien und Uruguay beliebt.,0.37688214
ES,"== Variantes ==
Los scones suelen ser dulces y contienen a menudo uvas pasas, arándanos, queso o dátiles.",DE,"== Rezepte ==
Beim Guardian startete die Gewinnerin des Guild of Food Writers awards for Food Journalist of the Year 2011, Felicity Cloake, eine regelrechte Testreihe, welche gängigen Rezepte zum Selberbacken am ehesten taugen: das National-Trust-Rezept erwies sich als Sieger.",0.43586934
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",DE,"== Etymologie ==
Der Ausdruck wird im Englischen in der Regel im Plural (Scones) gebraucht, obwohl man ein einzelnes dieser Gebäckstücke auch als Scone bezeichnet.",0.3389369
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",DE,In Südamerika sind Scones vor allem in Argentinien und Uruguay beliebt.,0.37688214
ES,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",DE,In Südamerika sind Scones vor allem in Argentinien und Uruguay beliebt.,0.5336044
ES,"== Variantes ==
Los scones suelen ser dulces y contienen a menudo uvas pasas, arándanos, queso o dátiles.",DE,In Südamerika sind Scones vor allem in Argentinien und Uruguay beliebt.,0.55545616
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",DE,In Südamerika sind Scones vor allem in Argentinien und Uruguay beliebt.,0.37688214
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",DE,"Sie werden gewöhnlich mit Tee, Kaffee oder Mate-Tee serviert.",0.50089633
ES,"En Escocia, las porciones triangulares o redondos de la torta de pan aplanada llamada bannock (probablemente el antepasado del maritorito) se conocen igualmente como skone.",DE,Beliebt ist aber auch eine Variante mit geriebenem Cheddar.,0.51905483
ES,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",DE,"Ein Scone ([skɒn], auch [skoʊn]) ist ein von den britischen Inseln stammendes Gebäck, das oft zur Tea time gereicht wird.",0.6165638
ES,"En Escocia, las porciones triangulares o redondos de la torta de pan aplanada llamada bannock (probablemente el antepasado del maritorito) se conocen igualmente como skone.",DE,"Sie wurden dort von englischen, irischen und schottischen Einwanderern und von walisischen Einwanderern in Patagonien eingeführt.",0.47429767
ES,"== Variantes ==
Los scones suelen ser dulces y contienen a menudo uvas pasas, arándanos, queso o dátiles.",DE,"Die weichen, krustenlosen Scones werden in Großbritannien und Irland traditionell warm mit Butter, Konfitüre oder Honig gegessen, zum Tee aber vor allem mit Clotted Cream.",0.6907761
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",DE,"Ein Scone ([skɒn], auch [skoʊn]) ist ein von den britischen Inseln stammendes Gebäck, das oft zur Tea time gereicht wird.",0.3874086
ES,La tradición de freír los scones es también muy común en Nueva Zelanda.,DE,"== Rezepte ==
Beim Guardian startete die Gewinnerin des Guild of Food Writers awards for Food Journalist of the Year 2011, Felicity Cloake, eine regelrechte Testreihe, welche gängigen Rezepte zum Selberbacken am ehesten taugen: das National-Trust-Rezept erwies sich als Sieger.",0.56499124
ES,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",DE,"== Rezepte ==
Beim Guardian startete die Gewinnerin des Guild of Food Writers awards for Food Journalist of the Year 2011, Felicity Cloake, eine regelrechte Testreihe, welche gängigen Rezepte zum Selberbacken am ehesten taugen: das National-Trust-Rezept erwies sich als Sieger.",0.50017697
ES,"== Variantes ==
Los scones suelen ser dulces y contienen a menudo uvas pasas, arándanos, queso o dátiles.",DE,"== Rezepte ==
Beim Guardian startete die Gewinnerin des Guild of Food Writers awards for Food Journalist of the Year 2011, Felicity Cloake, eine regelrechte Testreihe, welche gängigen Rezepte zum Selberbacken am ehesten taugen: das National-Trust-Rezept erwies sich als Sieger.",0.43586934
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",DE,In Südamerika sind Scones vor allem in Argentinien und Uruguay beliebt.,0.37688214
ES,"== Variantes ==
Los scones suelen ser dulces y contienen a menudo uvas pasas, arándanos, queso o dátiles.",DE,"== Etymologie ==
Der Ausdruck wird im Englischen in der Regel im Plural (Scones) gebraucht, obwohl man ein einzelnes dieser Gebäckstücke auch als Scone bezeichnet.",0.5440705
ES,"En Escocia, las porciones triangulares o redondos de la torta de pan aplanada llamada bannock (probablemente el antepasado del maritorito) se conocen igualmente como skone.",DE,"Besonders in England besteht die Tradition, den Scone zuerst mit Konfitüre und danach mit Clotted cream zu bestreichen.",0.5890838
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",DE,"Sie wurden dort von englischen, irischen und schottischen Einwanderern und von walisischen Einwanderern in Patagonien eingeführt.",0.40228245
ES,"Un scone es un panecillo individual de forma redonda, típico de la cocina del Reino Unido y originario de Escocia.",DE,In Südamerika sind Scones vor allem in Argentinien und Uruguay beliebt.,0.45750245
ES,"Un scone es un panecillo individual de forma redonda, típico de la cocina del Reino Unido y originario de Escocia.",IT,Gli scone sono prodotti alimentari da forno originari delle isole britanniche.,0.799195
ES,"Es un alimento muy común en desayunos y meriendas tanto del Reino Unido como de Irlanda, Canadá, Australia, Nueva Zelanda y los Estados Unidos de Norte América.",IT,"Sono simili per lievitazione alla pasta brioche, ma meno dolci.",0.33576477
ES,"En Escocia, las porciones triangulares o redondos de la torta de pan aplanada llamada bannock (probablemente el antepasado del maritorito) se conocen igualmente como skone.",IT,"Generalmente accompagnano il tè ma non solo, e possono essere serviti in una varietà di modi con la clotted cream e confettura, con il miele o con il lemon curd.",0.4585613
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",IT,"Esistono tante varietà di scone: con uva passa, con pezzetti di cioccolato, con i mirtilli o in versione salata.",0.5697794
ES,"Se suele servir templado y abierto por la mitad, y aparece como un ingrediente del high tea (merienda-cena) en Escocia.",IT,La pronuncia della parola scone cambia da regione a regione.,0.4960084
ES,"== Variantes ==
Los scones suelen ser dulces y contienen a menudo uvas pasas, arándanos, queso o dátiles.",IT,Secondo l'Oxford Dictionary il nome deriverebbe dall'olandese medio schoonbrood.,0.4553006
ES,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",IT,Il termine compare per la prima volta in una poesia scozzese del 1513.,0.45584148
ES,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",IT,"A partire dagli anni novanta del Novecento gli scone hanno cominciato a diffondersi nel mondo, anche grazie al richiamo esercitato da film e prodotti televisivi: in Italia, ad esempio, sono diventati popolari, assieme con altri prodotti alimentari di area anglofona, tra giovani appartenenti alla fascia sociale più internazionalizzata.",0.49481007
ES,La tradición de freír los scones es también muy común en Nueva Zelanda.,IT,"== Storia ==
In origine scone si riferiva a una focaccia rotonda e piatta, solitamente del diametro di un piatto da tavola di media grandezza.",0.56628656
ES,El bísquet es una variante creada en México por inmigrantes chinos llegados de los Estados Unidos.,IT,La focaccia (a base di avena non lievitata) veniva cotta su una piastra e servita tagliata in spicchi triangolari.,0.48844615
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",IT,Oggi l'originale focaccia rotonda verrebbe chiamata bannock e scones gli spicchi.,0.4088574
ES,"Un scone es un panecillo individual de forma redonda, típico de la cocina del Reino Unido y originario de Escocia.",IT,In Scozia le due parole sono spesso intercambiabili.,0.55673176
ES,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",IT,"Quando il lievito in polvere divenne un prodotto di massa, gli scone acquisirono la loro forma odierna, cotta al forno e lievitata.",0.6143929
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",IT,"Gli scone moderni sono ampiamente disponibili nelle panetterie, nei negozi di alimentari e nei supermercati inglesi e irlandesi.",0.46618086
ES,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",IT,"Una ricerca del 2005 ha stimato che il mercato inglese degli scone avrebbe guadagnato 64 milioni di sterline, mostrando una crescita del 9% nei successivi cinque anni.",0.45363653
ES,"En Escocia, las porciones triangulares o redondos de la torta de pan aplanada llamada bannock (probablemente el antepasado del maritorito) se conocen igualmente como skone.",IT,"Ciò è in parte dovuto a una maggiore propensione dei consumatori ad acquisti di impulso e predilezione per cibi già pronti, i cosiddetti convenience food.",0.4911912
ES,"Un scone es un panecillo individual de forma redonda, típico de la cocina del Reino Unido y originario de Escocia.",IT,"Spesso gli scone vengono venduti rotondi, sebbene alcuni tipi siano esagonali, così che i pezzi possano combaciare per risparmiare spazio.",0.5381663
ES,"== Variantes ==
Los scones suelen ser dulces y contienen a menudo uvas pasas, arándanos, queso o dátiles.",IT,"Quando li si prepara a casa, possono assumere varie forme: triangolare, rotonda o quadrata.",0.5128461
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",IT,"Fare gli scone a casa è tradizione; infatti, spesso vengono preparati preferendo le ricette di famiglia a quelle dei libri; sovente è un membro della famiglia a essere depositario della migliore ricetta.",0.31961203
ES,"== Variantes ==
Los scones suelen ser dulces y contienen a menudo uvas pasas, arándanos, queso o dátiles.",IT,"== Varietà ==
Gli scone inglesi di solito sono leggermente zuccherati, ma possono essere anche salati.",0.701109
ES,La tradición de freír los scones es también muy común en Nueva Zelanda.,IT,"Tante volte includono uva, uvetta, formaggio o datteri.",0.48178732
ES,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",IT,"In Scozia e Ulster le varietà salate di scone comprendono i soda scone, conosciuti anche come soda farls, e potato scones, normalmente noti come tattie scones, i quali sembrano piccole e sottili frittelle salate, fatte con farina di patate.",0.8801991
ES,"== Variantes ==
Los scones suelen ser dulces y contienen a menudo uvas pasas, arándanos, queso o dátiles.",IT,Gli scone di patate sono comunemente serviti fritti in una colazione scozzese completa o un tipico Ulster fry.,0.60421526
ES,"== Variantes ==
Los scones suelen ser dulces y contienen a menudo uvas pasas, arándanos, queso o dátiles.",IT,Quelli alla piastra sono un'altra varietà di scone cotti sui fornelli piuttosto che nel forno.,0.59738916
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",IT,"Questo modo di cuocerli è diffuso anche in Nuova Zelanda, dove gli scone di tutti i tipi fanno parte della cucina neozelandese tradizionale coloniale.",0.3577029
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",IT,"Altre varietà comuni includono i dropped scones, o drop scones, cucinati come i pancake, rovesciando del burro sulla piastra o padella.",0.44659346
ES,"En Escocia, las porciones triangulares o redondos de la torta de pan aplanada llamada bannock (probablemente el antepasado del maritorito) se conocen igualmente como skone.",IT,"Un tipo di scone tornato in auge sono i lemonade scones, fatti con limonata e crema in sostituzione al burro e al latte.",0.571781
ES,"== Variantes ==
Los scones suelen ser dulces y contienen a menudo uvas pasas, arándanos, queso o dátiles.",IT,"Vi è anche lo scone alla frutta o scone fruttato che contiene uvetta, uva sultanina e buccia o glacé di ciliegie, uguale agli scone rotondi ma con frutta mescolata all'impasto.",0.6743701
ES,"Un scone es un panecillo individual de forma redonda, típico de la cocina del Reino Unido y originario de Escocia.",IT,"In alcuni paesi si può incontrare altre varietà salate di scone, che possono contenere o essere ricoperti da combinazioni di formaggio, cipolla, pancetta, ecc.",0.4278717
ES,"En Escocia, las porciones triangulares o redondos de la torta de pan aplanada llamada bannock (probablemente el antepasado del maritorito) se conocen igualmente como skone.",IT,"In USA e in Canada sono conosciuti come ""biscuits"".",0.59897256
ES,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",IT,"== Varianti regionali ==
=== Europa ===
Gli scone furono scelti per rappresentare la Repubblica d'Irlanda al Café d'Europe durante la presidenza austriaca dell'Unione Europea nel 2006, mentre il Regno Unito scelse lo shortbread.",0.5850376
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",IT,In Ungheria un pasticcino molto simile alla versione inglese si chiama pogácsa.,0.3519264
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",IT,Il nome è stato adottato dalle diverse lingue delle nazioni confinanti.,0.4142666
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",IT,"Il pogácsa è quasi sempre salato, servito con vari condimenti e guarnizioni, come l'aneto e il formaggio.",0.4546788
ES,"Un scone es un panecillo individual de forma redonda, típico de la cocina del Reino Unido y originario de Escocia.",IT,"=== Australia ===
Gli scone alla zucca, fatti aggiungendo una purea di zucca cotta all'impasto, acquisirono popolarità durante il periodo di fioritura di Florence Bjelke-Petersen.",0.5574463
ES,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",IT,Si trovano anche gli scone al dattero.,0.6165986
ES,"== Variantes ==
Los scones suelen ser dulces y contienen a menudo uvas pasas, arándanos, queso o dátiles.",IT,"Un altro modo antico di cucinare gli scone, generalmente adoperato nei mesi più freddi, consiste nel friggerli in olio bollente o saltarli in padella e lasciarli sgocciolare.",0.5075068
ES,La tradición de freír los scones es también muy común en Nueva Zelanda.,IT,Sono chiamati puftaloons.,0.45903385
ES,"En Escocia, las porciones triangulares o redondos de la torta de pan aplanada llamada bannock (probablemente el antepasado del maritorito) se conocen igualmente como skone.",IT,"=== Nord e Sud America ===
Gli scone britannici di forma rotonda possono assomigliare ai ""biscuits"" del Nord America, ma sono tradizionalmente realizzati col burro freddo, mentre i ""biscuits"" spesso sono fatti con altri tipi di grasso di derivazione animale o vegetale.",0.6483427
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",IT,"Inoltre, mentre gli scone sono frequentemente (ma non sempre) dolci, serviti con caffè e tè, i ""biscuits"" sono consumati più come pane, spesso al sud per colazione.",0.45071864
ES,"== Variantes ==
Los scones suelen ser dulces y contienen a menudo uvas pasas, arándanos, queso o dátiles.",IT,"Negli ultimi anni, nelle caffetterie sono apparsi gli scone sotto tale nome.",0.47670764
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",IT,"Possono essere dolci, spesso con la frutta, come mirtilli o lamponi, o al gusto di cannella.",0.44491148
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",IT,"Nello Utah, i prodotti a base di pane localmente chiamati scone sono simili al pane fritto dei nativi americani e sono fatti a partire da un impasto lievitato, con siero di latte, lievito in polvere e/o l'aggiunta di acqua frizzante.",0.5516199
ES,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",IT,Sono più spesso fritti che cotti al forno.,0.48147407
ES,"== Variantes ==
Los scones suelen ser dulces y contienen a menudo uvas pasas, arándanos, queso o dátiles.",IT,Tradizionalmente vengono serviti con burro e anche miele e sciroppo d'acero.,0.63973355
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",IT,Gli scone sono abbastanza popolari in Argentina e in Uruguay.,0.39001966
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",IT,"Furono entrambi introdotti dagli immigranti irlandesi, inglesi, scozzesi e gallesi in Patagonia (i britannici sono la terza comunità straniera più estesa in Argentina).",0.36250985
ES,"En Escocia, las porciones triangulares o redondos de la torta de pan aplanada llamada bannock (probablemente el antepasado del maritorito) se conocen igualmente como skone.",IT,Solitamente vengono accompagnati con tè o caffè.,0.4269783
ES,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",IT,"Ciò è in parte dovuto a una maggiore propensione dei consumatori ad acquisti di impulso e predilezione per cibi già pronti, i cosiddetti convenience food.",0.4959017
ES,"En Escocia, las porciones triangulares o redondos de la torta de pan aplanada llamada bannock (probablemente el antepasado del maritorito) se conocen igualmente como skone.",IT,"Quando il lievito in polvere divenne un prodotto di massa, gli scone acquisirono la loro forma odierna, cotta al forno e lievitata.",0.5963526
ES,"== Variantes ==
Los scones suelen ser dulces y contienen a menudo uvas pasas, arándanos, queso o dátiles.",IT,"Sono simili per lievitazione alla pasta brioche, ma meno dolci.",0.58450234
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",IT,"Nello Utah, i prodotti a base di pane localmente chiamati scone sono simili al pane fritto dei nativi americani e sono fatti a partire da un impasto lievitato, con siero di latte, lievito in polvere e/o l'aggiunta di acqua frizzante.",0.5516199
ES,La tradición de freír los scones es también muy común en Nueva Zelanda.,IT,"Un tipo di scone tornato in auge sono i lemonade scones, fatti con limonata e crema in sostituzione al burro e al latte.",0.5080287
ES,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",IT,"Il pogácsa è quasi sempre salato, servito con vari condimenti e guarnizioni, come l'aneto e il formaggio.",0.58261657
ES,"== Variantes ==
Los scones suelen ser dulces y contienen a menudo uvas pasas, arándanos, queso o dátiles.",IT,"Il pogácsa è quasi sempre salato, servito con vari condimenti e guarnizioni, come l'aneto e il formaggio.",0.68165135
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",IT,Il termine compare per la prima volta in una poesia scozzese del 1513.,0.32298642
ES,"== Variantes ==
Los scones suelen ser dulces y contienen a menudo uvas pasas, arándanos, queso o dátiles.",IT,La pronuncia della parola scone cambia da regione a regione.,0.5718788
ES,"En Escocia, las porciones triangulares o redondos de la torta de pan aplanada llamada bannock (probablemente el antepasado del maritorito) se conocen igualmente como skone.",IT,"Esistono tante varietà di scone: con uva passa, con pezzetti di cioccolato, con i mirtilli o in versione salata.",0.50813854
ES,"Está elaborado con harina de trigo, centeno o avena, mantequilla, levadura y maíz.",IT,In Scozia le due parole sono spesso intercambiabili.,0.32352516
ES,"Un scone es un panecillo individual de forma redonda, típico de la cocina del Reino Unido y originario de Escocia.",IT,"Altre varietà comuni includono i dropped scones, o drop scones, cucinati come i pancake, rovesciando del burro sulla piastra o padella.",0.6831993
EN,"A scone ( SKON or  SKOHN) is a traditional Scottish baked good, popular in Scotland, Ireland and England.",FR,"Le scone est un petit pain, ou cake lorsque la recette inclut du sucre, d'origine écossaise.",0.7062156
EN,"It is usually made of either wheat flour or oatmeal, with baking powder as a leavening agent, and baked on sheet pans.",FR,"Les scones sont particulièrement populaires au Royaume-Uni, en Irlande, en Australie, en Nouvelle-Zélande ainsi qu'aux États-Unis et au Canada anglais.",0.39630064
EN,A scone is often slightly sweetened and occasionally glazed with egg wash.,FR,"Les scones sont principalement constitués de blé, orge ou avoine, avec de la levure comme levain.",0.55146545
EN,The scone is a basic component of the cream tea.,FR,"Pris avec du thé, de la confiture et une crème épaisse nommée clotted cream, il constitue un des composants du cream tea vendu comme ensemble au Royaume-Uni.",0.66551733
EN,It differs from teacakes and other types of sweets that are made with yeast.,FR,"== Histoire ==
Le mot pourrait provenir du néerlandais schoonbrood, qui signifie littéralement « bon pain » (ref : Dictionnaire Kramers dans l'un des dialectes du moyen néerlandais parlé entre 1150 et 1500).",0.40489203
EN,"Scones were chosen as the Republic of Ireland representative for Café Europe during the Austrian presidency of the European Union in 2006, while the United Kingdom chose shortbread, also a Scottish baked product.",FR,"Le terme schoon peut être interprété dans le sens de pur, propre.",0.49401832
EN,"== Lexicology ==
The pronunciation of the word within the English-speaking world varies, with some pronouncing it  (rhymes with ""gone""), and others  (rhymes with ""tone"").",FR,"L'Oxford English Dictionary, dictionnaire de référence pour la langue anglaise, mentionne que la première apparition du mot remonte à 1513.",0.4694655
EN,The dominant pronunciation differs by area.,FR,"Le scone d'origine était rond et plat, habituellement de la taille d'une petite assiette.",0.5484073
