LANGUAGE1,SENTENCE1,LANGUAGE2,SENTENCE2,COSINE SIMILARITY
EN,"Dorothy Hartley quotes a traditional verse, ""Vicarage mutton"", showing not only the uses to which the joint was put, but also the interchangeability of the terms ""shepherd's"" and ""cottage"" pie:
=== Hachis Parmentier ===
The dish Hachis Parmentier is named after Antoine-Augustin Parmentier, who popularised the potato in French cuisine in the late 18th century.",IT,"Viene solitamente preparato con manzo o agnello, tritato o a pezzi, con carne fresca o avanzata.",0.3703875
EN,It is documented from the late 19th century.,IT,"Il termine francese ""hachis"" significa ""finemente spezzettato"".In alcune ricette, viene messo uno strato di patate sauté nel piatto prima del ripieno di carne e dello strato superiore di patate schiacciate.",0.42966145
EN,It is usually made with chopped or minced lamb or beef; in either case it may be made with either fresh or left-over cooked meat.,IT,"Una versione più elaborata, a cura di Auguste Escoffier, chiamata ""Hachis de boeuf à Parmentier"", consiste di patate al forno, a cui viene rimosso il contenuto, mescolate con manzo macinato, e coperte con salsa lionese (a base di vino, burro, aceto bianco e cipolle).",0.60171854
EN,"(The modern English term ""hash"" derives from the French hachis, meaning food ""finely chopped"".",IT,"== Etimologia ==
Il termine cottage pie è in uso dal 1791, quando fu introdotta la patata come coltivazione per i più poveri (cfr.",0.55278766
EN,)In some recipes a layer of sauté potatoes is put in the cooking dish before the meat filling and mashed potato topping are added.,IT,"""cottage"", cioè una modesta abitazione per lavoratori rurali).",0.50166094
EN,"A more elaborate version by Auguste Escoffier, named Hachis de boeuf à Parmentier, consists of baked potatoes, the contents of which are removed, mixed with freshly-cooked diced beef, returned to the potato shells and covered with sauce lyonnaise.",IT,"Il termine shepherd's pie non è apparso fino al 1854, ed era usato come sinonimo di cottage pie, a prescindere dal tipo di carne, anche se i due termini non erano identici.",0.5128528
EN,"== Variations ==
There are no universally agreed ingredients for any of the three dishes.",IT,"Lo Shepherd's, infatti, era consumato dai poveri, perché preparato con carni povere ed accessibili a tutti, mentre il Cottage era la versione da ricchi, con carni pregiate marinate al vino.",0.49406302
EN,"The 24 recipes cited in the table show the varieties of titles and ingredients recommended by cooks and food writers from Australia, Britain, Canada, France and the US.",IT,"Nel Regno Unito, il termine shepherd's pie è più usato quando la carne è ovina.",0.4536329
EN,"== Similar dishes ==
Fillings for other pies with a mashed potato topping are numerous, and include artichoke hearts and red peppers; black pudding; chicken and spinach; chorizo; curried chicken; duck; rabbit; salmon; salt cod; turkey and ham; and flaked white fish with shrimps, in a white sauce.Other pies with non-pastry toppings include:",IT,"== Varianti e piatti simili ==
Altri pasticci ricoperti da patate sono:
Il moderno pasticcio del Cumberland è una versione con manzo o agnello e uno strato di pangrattato e formaggio.",0.6863861
EN,"In the 1940s the chef Louis Diat recalled of his childhood days, ""when housewives bought their Sunday meat they selected pieces large enough to make into leftover dishes for several days"".",IT,"Nel Medioevo, e al giorno d'oggi in Cumbria, la crosta ha un ripieno di carne con frutta e spezie.",0.5373913
EN,"In the 1940s the chef Louis Diat recalled of his childhood days, ""when housewives bought their Sunday meat they selected pieces large enough to make into leftover dishes for several days"".",IT,"Nel Québec, una variante si chiama Pâté chinois.",0.5078354
EN,"The two English terms have been used interchangeably since they came into use in the late 18th and early 19th centuries, although some writers insist that a shepherd's pie should contain lamb or mutton, and a cottage pie, beef.",IT,"Viene fatta con manzo macinato nello strato inferiore, mais in scatola nel mezzo, e purea di patate sopra.",0.44634897
EN,"== History ==
=== Cottage pie ===
The term was in use by 1791.",IT,"Lo shepherdess pie è una versione vegetariana fatta senza carne, oppure una versione vegana, senza carne né latticini.",0.5139737
EN,"== History ==
=== Cottage pie ===
The term was in use by 1791.",IT,"Nei Paesi Bassi, un piatto molto simile chiamato ""stufato del filosofo"" (in olandese filosoof) ha spesso in aggiunta ingredienti come fagioli, mele, prugne, o salsa di mele.",0.5336685
EN,"A more elaborate version by Auguste Escoffier, named Hachis de boeuf à Parmentier, consists of baked potatoes, the contents of which are removed, mixed with freshly-cooked diced beef, returned to the potato shells and covered with sauce lyonnaise.",IT,"In Brasile, un piatto chiamato escondidinho si riferisce al fatto che una purea di manioca copre uno strato di carne essiccata.",0.6099599
EN,"In the 1940s the chef Louis Diat recalled of his childhood days, ""when housewives bought their Sunday meat they selected pieces large enough to make into leftover dishes for several days"".",IT,Il piatto spesso comprende formaggio e pollo; il merluzzo è talvolta usato al posto del manzo.,0.47672075
EN,Modern recipes for cottage pie typically use fresh beef.,IT,Un pasticcio per il giorno di Santo Stefano è fatto con tacchino e prosciutto.,0.61309016
EN,"(The modern English term ""hash"" derives from the French hachis, meaning food ""finely chopped"".",IT,Il fish pie fa parte della cucina inglese ed è composto di pesce e frutti di mare in una salsa con un strato di purea di patate.,0.53888905
EN,"Shepherd's pie, cottage pie, or in its French version hachis Parmentier, is a savoury dish of cooked minced meat topped with mashed potato and baked, formerly also called Sanders or Saunders.",IT,In irlandese questo piatto è noto come pióg an aoire.,0.62094814
EN,"Shepherd's pie, cottage pie, or in its French version hachis Parmentier, is a savoury dish of cooked minced meat topped with mashed potato and baked, formerly also called Sanders or Saunders.",ES,Un cottage pie es un plato británico que consiste en una capa de carne de ternera picada y recubierta de puré de papas.,0.6519715
EN,The meat used may be either previously cooked or freshly minced.,ES,"== Características ==
Originalmente, el cottage pie se realizaba con sobras de carne de ternera asada.",0.58506334
EN,The usual meats are beef or lamb.,ES,"Sin embargo, en la actualidad, suelen utilizarse también trozos de carne que son cocidos para la ocasión, así como carne de ternera picada.",0.6358082
EN,"The two English terms have been used interchangeably since they came into use in the late 18th and early 19th centuries, although some writers insist that a shepherd's pie should contain lamb or mutton, and a cottage pie, beef.",ES,"Una vez obtenida la carne, se le suele agregar cebolla, ajo y algún tipo de salsa, como puede ser salsa de tomate.",0.47314918
EN,"== History ==
=== Cottage pie ===
The term was in use by 1791.",ES,"Otra parte importante de la preparación es la corteza, realizada con puré de patata, a la cual en ocasiones se le agrega queso para que se gratine y adquiera su color dorado característico.",0.3910367
EN,"Parson Woodforde mentions ""Cottage-Pye"" in his diary entry for 29 August 1791 and several times thereafter.",ES,"[1]​
=== Variantes ===
Una variante que se hace con carne de cordero picada se denomina shepherd's pie (""empanada del pastor"").",0.54388106
EN,He records that the meat was veal but does not say what the topping was.,ES,"Dicha denominación surge en el siglo XIX, pero en la actualidad se utiliza mayormente como un término genérico para referirse a cualquiera de los dos pasteles.",0.49652198
EN,"The dish was known in its present form, though not under the same name, in the early 19th century: in 1806 Maria Rundell published a recipe for ""Sanders"", consisting of the same ingredients as cottage or shepherd's pie: minced beef or mutton, with onion and gravy, topped with mashed potato and baked as individual servings.",ES,"[2]​
== Historia ==
La primera utilización del nombre cottage pie data de 1791, tiempo en que la población más pobre del Reino Unido, que vivían en cottages (casas pequeñas) en la zona rural, empezaban a emplear la papa con frecuencia como un alimento cotidiano.",0.5630776
EN,"Sanders or Saunders could also have a filling of sliced meat.In 20th-century and later use the term cottage pie has widely, but not exclusively, been used for a dish of chopped or minced beef with a mashed potato topping.",ES,[3]​[4]​,0.34662893
EN,The beef may be fresh or previously cooked; the latter was at one time more usual.,ES,"== Características ==
Originalmente, el cottage pie se realizaba con sobras de carne de ternera asada.",0.6847625
EN,Well into the 20th century the absence of refrigeration made it expedient in many domestic kitchens to store cooked meat rather than raw.,ES,"Sin embargo, en la actualidad, suelen utilizarse también trozos de carne que son cocidos para la ocasión, así como carne de ternera picada.",0.53548205
EN,"In the 1940s the chef Louis Diat recalled of his childhood days, ""when housewives bought their Sunday meat they selected pieces large enough to make into leftover dishes for several days"".",ES,"Otra parte importante de la preparación es la corteza, realizada con puré de patata, a la cual en ocasiones se le agrega queso para que se gratine y adquiera su color dorado característico.",0.46837294
EN,Modern recipes for cottage pie typically use fresh beef.,ES,Un cottage pie es un plato británico que consiste en una capa de carne de ternera picada y recubierta de puré de papas.,0.5865149
EN,"=== Shepherd's pie ===
A recipe for shepherd's pie published in Edinburgh in 1849 in The Practice of Cookery and Pastry specifies cooked meat of any kind, sliced rather than minced, covered with mashed potato and baked.",ES,Un cottage pie es un plato británico que consiste en una capa de carne de ternera picada y recubierta de puré de papas.,0.6437205
EN,In the 1850s the term was also used for a Scottish dish that contained a mutton and diced potato filling inside a pastry crust.,ES,"Otra parte importante de la preparación es la corteza, realizada con puré de patata, a la cual en ocasiones se le agrega queso para que se gratine y adquiera su color dorado característico.",0.5617019
EN,"Neither shepherd's pie nor cottage pie was mentioned in the original edition of Mrs Beeton's Household Management in 1861.More recently ""shepherd's pie"" has generally been used for a potato-topped dish of minced lamb.",ES,Un cottage pie es un plato británico que consiste en una capa de carne de ternera picada y recubierta de puré de papas.,0.6162226
EN,"According to the Oxford Companion to Food, ""In keeping with the name, the meat should be mutton or lamb; and it is usually cooked meat left over from a roast"".",ES,Un cottage pie es un plato británico que consiste en una capa de carne de ternera picada y recubierta de puré de papas.,0.5464579
EN,"As with beef, it was commonplace in the days before refrigeration to cook a Sunday joint to last in various guises throughout the week.",ES,"Otra parte importante de la preparación es la corteza, realizada con puré de patata, a la cual en ocasiones se le agrega queso para que se gratine y adquiera su color dorado característico.",0.504362
EN,"Dorothy Hartley quotes a traditional verse, ""Vicarage mutton"", showing not only the uses to which the joint was put, but also the interchangeability of the terms ""shepherd's"" and ""cottage"" pie:
=== Hachis Parmentier ===
The dish Hachis Parmentier is named after Antoine-Augustin Parmentier, who popularised the potato in French cuisine in the late 18th century.",ES,"Otra parte importante de la preparación es la corteza, realizada con puré de patata, a la cual en ocasiones se le agrega queso para que se gratine y adquiera su color dorado característico.",0.5137591
EN,It is documented from the late 19th century.,ES,"Otra parte importante de la preparación es la corteza, realizada con puré de patata, a la cual en ocasiones se le agrega queso para que se gratine y adquiera su color dorado característico.",0.33172837
EN,It is usually made with chopped or minced lamb or beef; in either case it may be made with either fresh or left-over cooked meat.,ES,Un cottage pie es un plato británico que consiste en una capa de carne de ternera picada y recubierta de puré de papas.,0.53861016
EN,"(The modern English term ""hash"" derives from the French hachis, meaning food ""finely chopped"".",ES,"Dicha denominación surge en el siglo XIX, pero en la actualidad se utiliza mayormente como un término genérico para referirse a cualquiera de los dos pasteles.",0.55861276
EN,)In some recipes a layer of sauté potatoes is put in the cooking dish before the meat filling and mashed potato topping are added.,ES,"Otra parte importante de la preparación es la corteza, realizada con puré de patata, a la cual en ocasiones se le agrega queso para que se gratine y adquiera su color dorado característico.",0.56137973
EN,"A more elaborate version by Auguste Escoffier, named Hachis de boeuf à Parmentier, consists of baked potatoes, the contents of which are removed, mixed with freshly-cooked diced beef, returned to the potato shells and covered with sauce lyonnaise.",ES,"Una vez obtenida la carne, se le suele agregar cebolla, ajo y algún tipo de salsa, como puede ser salsa de tomate.",0.5177011
EN,"== Variations ==
There are no universally agreed ingredients for any of the three dishes.",ES,"[1]​
=== Variantes ===
Una variante que se hace con carne de cordero picada se denomina shepherd's pie (""empanada del pastor"").",0.62285566
EN,"The 24 recipes cited in the table show the varieties of titles and ingredients recommended by cooks and food writers from Australia, Britain, Canada, France and the US.",ES,"Otra parte importante de la preparación es la corteza, realizada con puré de patata, a la cual en ocasiones se le agrega queso para que se gratine y adquiera su color dorado característico.",0.38347954
EN,"== Similar dishes ==
Fillings for other pies with a mashed potato topping are numerous, and include artichoke hearts and red peppers; black pudding; chicken and spinach; chorizo; curried chicken; duck; rabbit; salmon; salt cod; turkey and ham; and flaked white fish with shrimps, in a white sauce.Other pies with non-pastry toppings include:",ES,"Otra parte importante de la preparación es la corteza, realizada con puré de patata, a la cual en ocasiones se le agrega queso para que se gratine y adquiera su color dorado característico.",0.52891004
EN,"In the 1940s the chef Louis Diat recalled of his childhood days, ""when housewives bought their Sunday meat they selected pieces large enough to make into leftover dishes for several days"".",ES,"[1]​
=== Variantes ===
Una variante que se hace con carne de cordero picada se denomina shepherd's pie (""empanada del pastor"").",0.50995106
EN,"In the 1940s the chef Louis Diat recalled of his childhood days, ""when housewives bought their Sunday meat they selected pieces large enough to make into leftover dishes for several days"".",ES,"== Características ==
Originalmente, el cottage pie se realizaba con sobras de carne de ternera asada.",0.5750102
EN,"The two English terms have been used interchangeably since they came into use in the late 18th and early 19th centuries, although some writers insist that a shepherd's pie should contain lamb or mutton, and a cottage pie, beef.",ES,"Otra parte importante de la preparación es la corteza, realizada con puré de patata, a la cual en ocasiones se le agrega queso para que se gratine y adquiera su color dorado característico.",0.4511906
EN,"== History ==
=== Cottage pie ===
The term was in use by 1791.",ES,"Otra parte importante de la preparación es la corteza, realizada con puré de patata, a la cual en ocasiones se le agrega queso para que se gratine y adquiera su color dorado característico.",0.3910367
EN,"== History ==
=== Cottage pie ===
The term was in use by 1791.",ES,Un cottage pie es un plato británico que consiste en una capa de carne de ternera picada y recubierta de puré de papas.,0.513976
EN,"A more elaborate version by Auguste Escoffier, named Hachis de boeuf à Parmentier, consists of baked potatoes, the contents of which are removed, mixed with freshly-cooked diced beef, returned to the potato shells and covered with sauce lyonnaise.",ES,"[2]​
== Historia ==
La primera utilización del nombre cottage pie data de 1791, tiempo en que la población más pobre del Reino Unido, que vivían en cottages (casas pequeñas) en la zona rural, empezaban a emplear la papa con frecuencia como un alimento cotidiano.",0.46012688
EN,"In the 1940s the chef Louis Diat recalled of his childhood days, ""when housewives bought their Sunday meat they selected pieces large enough to make into leftover dishes for several days"".",ES,Un cottage pie es un plato británico que consiste en una capa de carne de ternera picada y recubierta de puré de papas.,0.48913255
EN,Modern recipes for cottage pie typically use fresh beef.,ES,"Otra parte importante de la preparación es la corteza, realizada con puré de patata, a la cual en ocasiones se le agrega queso para que se gratine y adquiera su color dorado característico.",0.5031719
EN,"(The modern English term ""hash"" derives from the French hachis, meaning food ""finely chopped"".",ES,"[1]​
=== Variantes ===
Una variante que se hace con carne de cordero picada se denomina shepherd's pie (""empanada del pastor"").",0.55400515
EN,"Shepherd's pie, cottage pie, or in its French version hachis Parmentier, is a savoury dish of cooked minced meat topped with mashed potato and baked, formerly also called Sanders or Saunders.",ES,"Una vez obtenida la carne, se le suele agregar cebolla, ajo y algún tipo de salsa, como puede ser salsa de tomate.",0.5464071
FR,"Le cottage pie, ou shepherd's pie, est un mets d'origine britannique constitué d'une tourte à la viande avec une croûte de purée de pommes de terre,,,.",DE,"Shepherd’s Pie ist ein traditionelles Gericht der britischen und irischen Küche, in Irland auch als Cottage Pie (pióg an aoire) bekannt.",0.7668518
FR,"== Historique ==
L'usage de l'expression cottage pie en anglais remonte à 1791,,, époque où la pomme de terre est devenue un aliment accessible aux pauvres (cf.",DE,"== Zusammensetzung ==
Der Shepherd’s Pie besteht grundsätzlich aus zwei Schichten; die untere besteht aus Hackfleisch, die obere aus pürierten oder sehr fein geriebenen Kartoffeln.",0.5472881
FR,"cottage, qui désignait la demeure rurale du paysan).",DE,"Das Hackfleisch ist üblicherweise Lammfleisch (daher der Name „Schäferkuchen“), allerdings wird diese Speise gerne auch aus Fleischresten des Sonntagsbratens (Sunday roast) hergestellt.",0.47268233
FR,"Dans les anciens livres de recettes, ce plat était présenté comme le moyen d'utiliser les restes de toutes sortes de viandes rôties, la tourte étant bordée et recouverte de purée de pommes de terre,.",DE,"Für die Fleischschicht wird üblicherweise das Hackfleisch zusammen mit feinen Zwiebelwürfeln in der Pfanne angebraten, anschließend lässt man es in der Brühe köcheln.",0.64542973
FR,"L'expression shepherd's pie n'est apparue qu'en 1877, et a été depuis employée comme synonyme de cottage pie, que le principal ingrédient soit du bœuf ou du mouton,,,,,,.",DE,"Gerne werden auch andere Zutaten dazu gegeben wie zum Beispiel Knoblauch, gehackte Karotten, Erbsen oder anderes Gemüse sowie Kräuter wie Rosmarin oder Oregano.",0.38595617
FR,"La tendance actuelle est d'appeler shepherd's pie le mets préparé avec de la viande de mouton ou d'agneau, semblant suggérer qu'à l'origine les bergers étaient concernés par les ovins et non par les bovins,.",DE,"Oft wird auch Tomatenmark verwendet, seltener Wein.",0.51132053
FR,Il pourrait cependant s'agir d'un cas d'étymologie populaire.,DE,"Die obere Schicht besteht aus Kartoffelpüree, dem Butter und manchmal auch Käse beigegeben wird.",0.48379833
FR,"== Variantes ==
Il existe différentes variantes de ce plat :
le cumberland pie est une version recouverte d'une couche de chapelure ;
le fish pie, variante britannique au poisson ;
une version végétarienne peut être préparée avec du soja ou d'autres succédanés de viande (comme le  tofu ou le quorn), ou des légumineuses, comme les lentilles ou les pois chiches.Des plats similaires sont préparés dans de nombreux pays : 
le pastel de papa en Argentine ;
le pastelón de papa en République dominicaine, avec une couche de pommes de terre, une ou deux de viande, une autre couche de pommes de terre, le tout recouvert d'une couche de fromage ;
le hachis parmentier en France ;
le siniyet batata (littéralement « assiette de pommes de terre »), ou kibbet batata en Israel, Jordanie, Syrie et Liban ;
le pâté chinois au Québec et au Nouveau-Brunswick ;
le Kartofel'naya zapekanka (Картофельная запеканка) en Russie ;
le bolo de batata au Brésil (littéralement « gâteau de pommes de terre ») ;
l’empadão au Portugal, avec deux couches de purée de pomme de terre et une couche de bœuf haché au milieu.",DE,Zur Dekoration kann diese Schicht auch mit der Spritztüte auf die Fleischschicht aufgetragen werden.,0.5142604
FR,"L'expression shepherd's pie n'est apparue qu'en 1877, et a été depuis employée comme synonyme de cottage pie, que le principal ingrédient soit du bœuf ou du mouton,,,,,,.",DE,Manchmal wird zuletzt obenauf noch eine dünne Käseschicht aufgestreut.,0.52285737
FR,"La tendance actuelle est d'appeler shepherd's pie le mets préparé avec de la viande de mouton ou d'agneau, semblant suggérer qu'à l'origine les bergers étaient concernés par les ovins et non par les bovins,.",DE,"Der „Kuchen“ wird danach im Ofen gebacken, bis er oben goldbraun und leicht knusprig wird.",0.49324128
FR,"L'expression shepherd's pie n'est apparue qu'en 1877, et a été depuis employée comme synonyme de cottage pie, que le principal ingrédient soit du bœuf ou du mouton,,,,,,.",DE,"== Variationen ==
Dasselbe Gericht mit Fisch anstelle des Fleischs wird „Fisherman’s Pie“ genannt oder, wenn es in einer Sahnesoße serviert wird, auch „Admiral’s Pie“.",0.59285915
FR,"Dans les anciens livres de recettes, ce plat était présenté comme le moyen d'utiliser les restes de toutes sortes de viandes rôties, la tourte étant bordée et recouverte de purée de pommes de terre,.",DE,"In Australien wird häufig ein industriell vorbereiteter Hackfleischteig verwendet, mit Kartoffelpüree bedeckt wird er dort „Potato Pie“ genannt, in Neuseeland spricht man von „Potato Top Pie“.",0.60441756
FR,"La tendance actuelle est d'appeler shepherd's pie le mets préparé avec de la viande de mouton ou d'agneau, semblant suggérer qu'à l'origine les bergers étaient concernés par les ovins et non par les bovins,.",DE,Die nordamerikanische Variante heißt „Chinese Pie“ oder „Cowboy Pie“.,0.5469543
FR,"== Variantes ==
Il existe différentes variantes de ce plat :
le cumberland pie est une version recouverte d'une couche de chapelure ;
le fish pie, variante britannique au poisson ;
une version végétarienne peut être préparée avec du soja ou d'autres succédanés de viande (comme le  tofu ou le quorn), ou des légumineuses, comme les lentilles ou les pois chiches.Des plats similaires sont préparés dans de nombreux pays : 
le pastel de papa en Argentine ;
le pastelón de papa en République dominicaine, avec une couche de pommes de terre, une ou deux de viande, une autre couche de pommes de terre, le tout recouvert d'une couche de fromage ;
le hachis parmentier en France ;
le siniyet batata (littéralement « assiette de pommes de terre »), ou kibbet batata en Israel, Jordanie, Syrie et Liban ;
le pâté chinois au Québec et au Nouveau-Brunswick ;
le Kartofel'naya zapekanka (Картофельная запеканка) en Russie ;
le bolo de batata au Brésil (littéralement « gâteau de pommes de terre ») ;
l’empadão au Portugal, avec deux couches de purée de pomme de terre et une couche de bœuf haché au milieu.",DE,Hier wird allerdings zwischen Fleisch und Kartoffel noch eine Schicht aus Mais und Ketchup eingefügt.,0.5253738
FR,"La tendance actuelle est d'appeler shepherd's pie le mets préparé avec de la viande de mouton ou d'agneau, semblant suggérer qu'à l'origine les bergers étaient concernés par les ovins et non par les bovins,.",DE,Im französischsprachigen Kanada heißt diese Variante „Pâté chinois“ (dt.,0.55290514
FR,"La tendance actuelle est d'appeler shepherd's pie le mets préparé avec de la viande de mouton ou d'agneau, semblant suggérer qu'à l'origine les bergers étaient concernés par les ovins et non par les bovins,.",DE,: Chinesische Pastete).,0.5131383
FR,"La tendance actuelle est d'appeler shepherd's pie le mets préparé avec de la viande de mouton ou d'agneau, semblant suggérer qu'à l'origine les bergers étaient concernés par les ovins et non par les bovins,.",DE,Oft wird der Mais auch durch Erbsen und Karotten ersetzt.,0.61107564
FR,"La tendance actuelle est d'appeler shepherd's pie le mets préparé avec de la viande de mouton ou d'agneau, semblant suggérer qu'à l'origine les bergers étaient concernés par les ovins et non par les bovins,.",DE,Im Nordosten der USA werden oft grüne Bohnen statt Mais als Zwischenschicht eingefügt.,0.59743714
FR,"cottage, qui désignait la demeure rurale du paysan).",DE,Die „Mittlerer-Westen“-Version wird mit einer Zwischenschicht aus Pilzsoße und grünen Bohnen zubereitet und länger im Ofen gelassen.,0.556228
FR,"La tendance actuelle est d'appeler shepherd's pie le mets préparé avec de la viande de mouton ou d'agneau, semblant suggérer qu'à l'origine les bergers étaient concernés par les ovins et non par les bovins,.",DE,Bei der vegetarischen Variante des „Shepherd’s Pie“ wird an Stelle der Fleischschicht eine Lage aus dicken Bohnen oder anderen stark proteinhaltigen Gemüsen verwendet.,0.64682364
FR,"La tendance actuelle est d'appeler shepherd's pie le mets préparé avec de la viande de mouton ou d'agneau, semblant suggérer qu'à l'origine les bergers étaient concernés par les ovins et non par les bovins,.",DE,„Hachis parmentier“ (dt.,0.6426274
FR,"La tendance actuelle est d'appeler shepherd's pie le mets préparé avec de la viande de mouton ou d'agneau, semblant suggérer qu'à l'origine les bergers étaient concernés par les ovins et non par les bovins,.",DE,": „Hackfleisch Parmentier“, benannt nach dem Initiator und Förderer des französischen Kartoffelanbaus Antoine Parmentier) ist ein beliebtes französisches Essen, das dem Shepherd’s Pie sehr ähnlich ist.",0.60391647
FR,"La tendance actuelle est d'appeler shepherd's pie le mets préparé avec de la viande de mouton ou d'agneau, semblant suggérer qu'à l'origine les bergers étaient concernés par les ovins et non par les bovins,.",DE,"Es wird üblicherweise zuhause zubereitet, in Restaurants ist es eher selten zu finden.",0.535733
FR,"L'expression shepherd's pie n'est apparue qu'en 1877, et a été depuis employée comme synonyme de cottage pie, que le principal ingrédient soit du bœuf ou du mouton,,,,,,.",DE,Auch hier wird gerne Übriggebliebenes verwertet.,0.6318301
FR,"La tendance actuelle est d'appeler shepherd's pie le mets préparé avec de la viande de mouton ou d'agneau, semblant suggérer qu'à l'origine les bergers étaient concernés par les ovins et non par les bovins,.",DE,Die türkische Variante heißt „Hasanpaşa Köfte“ (Hasan-Pascha-Frikadellen).,0.5188894
FR,"== Variantes ==
Il existe différentes variantes de ce plat :
le cumberland pie est une version recouverte d'une couche de chapelure ;
le fish pie, variante britannique au poisson ;
une version végétarienne peut être préparée avec du soja ou d'autres succédanés de viande (comme le  tofu ou le quorn), ou des légumineuses, comme les lentilles ou les pois chiches.Des plats similaires sont préparés dans de nombreux pays : 
le pastel de papa en Argentine ;
le pastelón de papa en République dominicaine, avec une couche de pommes de terre, une ou deux de viande, une autre couche de pommes de terre, le tout recouvert d'une couche de fromage ;
le hachis parmentier en France ;
le siniyet batata (littéralement « assiette de pommes de terre »), ou kibbet batata en Israel, Jordanie, Syrie et Liban ;
le pâté chinois au Québec et au Nouveau-Brunswick ;
le Kartofel'naya zapekanka (Картофельная запеканка) en Russie ;
le bolo de batata au Brésil (littéralement « gâteau de pommes de terre ») ;
l’empadão au Portugal, avec deux couches de purée de pomme de terre et une couche de bœuf haché au milieu.",DE,"Hier werden Frikadellen zu kleinen Schälchen geformt, mit Kartoffelpüree gefüllt und mit Tomatensauce übergossen.",0.5158819
FR,"cottage, qui désignait la demeure rurale du paysan).",DE,Oft werden auch Erbsen als Zwischenschicht eingefüllt.,0.6236956
FR,"Dans les anciens livres de recettes, ce plat était présenté comme le moyen d'utiliser les restes de toutes sortes de viandes rôties, la tourte étant bordée et recouverte de purée de pommes de terre,.",DE,Die nordamerikanische Variante heißt „Chinese Pie“ oder „Cowboy Pie“.,0.45927155
FR,"La tendance actuelle est d'appeler shepherd's pie le mets préparé avec de la viande de mouton ou d'agneau, semblant suggérer qu'à l'origine les bergers étaient concernés par les ovins et non par les bovins,.",DE,Auch hier wird gerne Übriggebliebenes verwertet.,0.6441926
FR,"Dans les anciens livres de recettes, ce plat était présenté comme le moyen d'utiliser les restes de toutes sortes de viandes rôties, la tourte étant bordée et recouverte de purée de pommes de terre,.",DE,"Oft wird auch Tomatenmark verwendet, seltener Wein.",0.50453067
FR,"== Variantes ==
Il existe différentes variantes de ce plat :
le cumberland pie est une version recouverte d'une couche de chapelure ;
le fish pie, variante britannique au poisson ;
une version végétarienne peut être préparée avec du soja ou d'autres succédanés de viande (comme le  tofu ou le quorn), ou des légumineuses, comme les lentilles ou les pois chiches.Des plats similaires sont préparés dans de nombreux pays : 
le pastel de papa en Argentine ;
le pastelón de papa en République dominicaine, avec une couche de pommes de terre, une ou deux de viande, une autre couche de pommes de terre, le tout recouvert d'une couche de fromage ;
le hachis parmentier en France ;
le siniyet batata (littéralement « assiette de pommes de terre »), ou kibbet batata en Israel, Jordanie, Syrie et Liban ;
le pâté chinois au Québec et au Nouveau-Brunswick ;
le Kartofel'naya zapekanka (Картофельная запеканка) en Russie ;
le bolo de batata au Brésil (littéralement « gâteau de pommes de terre ») ;
l’empadão au Portugal, avec deux couches de purée de pomme de terre et une couche de bœuf haché au milieu.",DE,"Gerne werden auch andere Zutaten dazu gegeben wie zum Beispiel Knoblauch, gehackte Karotten, Erbsen oder anderes Gemüse sowie Kräuter wie Rosmarin oder Oregano.",0.49151158
FR,Il pourrait cependant s'agir d'un cas d'étymologie populaire.,DE,"Gerne werden auch andere Zutaten dazu gegeben wie zum Beispiel Knoblauch, gehackte Karotten, Erbsen oder anderes Gemüse sowie Kräuter wie Rosmarin oder Oregano.",0.35254255
FR,Il pourrait cependant s'agir d'un cas d'étymologie populaire.,DE,"Oft wird auch Tomatenmark verwendet, seltener Wein.",0.5670507
FR,"La tendance actuelle est d'appeler shepherd's pie le mets préparé avec de la viande de mouton ou d'agneau, semblant suggérer qu'à l'origine les bergers étaient concernés par les ovins et non par les bovins,.",DE,"Oft wird auch Tomatenmark verwendet, seltener Wein.",0.51132053
FR,Il pourrait cependant s'agir d'un cas d'étymologie populaire.,DE,"Das Hackfleisch ist üblicherweise Lammfleisch (daher der Name „Schäferkuchen“), allerdings wird diese Speise gerne auch aus Fleischresten des Sonntagsbratens (Sunday roast) hergestellt.",0.466043
FR,"Dans les anciens livres de recettes, ce plat était présenté comme le moyen d'utiliser les restes de toutes sortes de viandes rôties, la tourte étant bordée et recouverte de purée de pommes de terre,.",DE,"Für die Fleischschicht wird üblicherweise das Hackfleisch zusammen mit feinen Zwiebelwürfeln in der Pfanne angebraten, anschließend lässt man es in der Brühe köcheln.",0.64542973
