Language 1,Sentence 1,Language 2,Sentence 2,Cosine similarity
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,"Gli scone moderni sono ampiamente disponibili nelle panetterie, nei negozi di alimentari e nei supermercati inglesi e irlandesi.",0.6130601
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,"Una ricerca del 2005 ha stimato che il mercato inglese degli scone avrebbe guadagnato 64 milioni di sterline, mostrando una crescita del 9% nei successivi cinque anni.",0.45363644
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,"Ciò è in parte dovuto a una maggiore propensione dei consumatori ad acquisti di impulso e predilezione per cibi già pronti, i cosiddetti convenience food.",0.49590158
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,"Spesso gli scone vengono venduti rotondi, sebbene alcuni tipi siano esagonali, così che i pezzi possano combaciare per risparmiare spazio.",0.48510885
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,"Quando li si prepara a casa, possono assumere varie forme: triangolare, rotonda o quadrata.",0.47280672
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,"Fare gli scone a casa è tradizione; infatti, spesso vengono preparati preferendo le ricette di famiglia a quelle dei libri; sovente è un membro della famiglia a essere depositario della migliore ricetta.",0.4963174
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,"== Varietà ==
Gli scone inglesi di solito sono leggermente zuccherati, ma possono essere anche salati.",0.5955838
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,"Tante volte includono uva, uvetta, formaggio o datteri.",0.48522934
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,"In Scozia e Ulster le varietà salate di scone comprendono i soda scone, conosciuti anche come soda farls, e potato scones, normalmente noti come tattie scones, i quali sembrano piccole e sottili frittelle salate, fatte con farina di patate.",0.8801991
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,Gli scone di patate sono comunemente serviti fritti in una colazione scozzese completa o un tipico Ulster fry.,0.7082977
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,Quelli alla piastra sono un'altra varietà di scone cotti sui fornelli piuttosto che nel forno.,0.5972018
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,"Questo modo di cuocerli è diffuso anche in Nuova Zelanda, dove gli scone di tutti i tipi fanno parte della cucina neozelandese tradizionale coloniale.",0.622437
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,"Altre varietà comuni includono i dropped scones, o drop scones, cucinati come i pancake, rovesciando del burro sulla piastra o padella.",0.70020676
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,"Un tipo di scone tornato in auge sono i lemonade scones, fatti con limonata e crema in sostituzione al burro e al latte.",0.61956453
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,"Vi è anche lo scone alla frutta o scone fruttato che contiene uvetta, uva sultanina e buccia o glacé di ciliegie, uguale agli scone rotondi ma con frutta mescolata all'impasto.",0.6236515
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,"In alcuni paesi si può incontrare altre varietà salate di scone, che possono contenere o essere ricoperti da combinazioni di formaggio, cipolla, pancetta, ecc.",0.6219054
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,"In USA e in Canada sono conosciuti come ""biscuits"".",0.5793891
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,"== Varianti regionali ==
=== Europa ===
Gli scone furono scelti per rappresentare la Repubblica d'Irlanda al Café d'Europe durante la presidenza austriaca dell'Unione Europea nel 2006, mentre il Regno Unito scelse lo shortbread.",0.5850376
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,In Ungheria un pasticcino molto simile alla versione inglese si chiama pogácsa.,0.58571386
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,Il nome è stato adottato dalle diverse lingue delle nazioni confinanti.,0.38988528
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,"Il pogácsa è quasi sempre salato, servito con vari condimenti e guarnizioni, come l'aneto e il formaggio.",0.5826165
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,"=== Australia ===
Gli scone alla zucca, fatti aggiungendo una purea di zucca cotta all'impasto, acquisirono popolarità durante il periodo di fioritura di Florence Bjelke-Petersen.",0.6012014
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,Si trovano anche gli scone al dattero.,0.6165985
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,"Un altro modo antico di cucinare gli scone, generalmente adoperato nei mesi più freddi, consiste nel friggerli in olio bollente o saltarli in padella e lasciarli sgocciolare.",0.57016855
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,Sono chiamati puftaloons.,0.4546407
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,"=== Nord e Sud America ===
Gli scone britannici di forma rotonda possono assomigliare ai ""biscuits"" del Nord America, ma sono tradizionalmente realizzati col burro freddo, mentre i ""biscuits"" spesso sono fatti con altri tipi di grasso di derivazione animale o vegetale.",0.5916057
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,"Inoltre, mentre gli scone sono frequentemente (ma non sempre) dolci, serviti con caffè e tè, i ""biscuits"" sono consumati più come pane, spesso al sud per colazione.",0.6158446
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,"Negli ultimi anni, nelle caffetterie sono apparsi gli scone sotto tale nome.",0.47755885
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,"Possono essere dolci, spesso con la frutta, come mirtilli o lamponi, o al gusto di cannella.",0.42947173
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,"Nello Utah, i prodotti a base di pane localmente chiamati scone sono simili al pane fritto dei nativi americani e sono fatti a partire da un impasto lievitato, con siero di latte, lievito in polvere e/o l'aggiunta di acqua frizzante.",0.70741606
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,Sono più spesso fritti che cotti al forno.,0.48147407
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,Tradizionalmente vengono serviti con burro e anche miele e sciroppo d'acero.,0.5030596
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,Gli scone sono abbastanza popolari in Argentina e in Uruguay.,0.51209545
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,"Furono entrambi introdotti dagli immigranti irlandesi, inglesi, scozzesi e gallesi in Patagonia (i britannici sono la terza comunità straniera più estesa in Argentina).",0.49801874
es,"Existen también versiones saladas en el Úlster y en Escocia como los soda scones y los tattie scones, unos pastelitos de harina de patata fritos.",it,Solitamente vengono accompagnati con tè o caffè.,0.38117623
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,Gli scone sono prodotti alimentari da forno originari delle isole britanniche.,0.68479025
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"Sono simili per lievitazione alla pasta brioche, ma meno dolci.",0.584854
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"Generalmente accompagnano il tè ma non solo, e possono essere serviti in una varietà di modi con la clotted cream e confettura, con il miele o con il lemon curd.",0.43505287
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"Esistono tante varietà di scone: con uva passa, con pezzetti di cioccolato, con i mirtilli o in versione salata.",0.5253618
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,La pronuncia della parola scone cambia da regione a regione.,0.6338607
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,Secondo l'Oxford Dictionary il nome deriverebbe dall'olandese medio schoonbrood.,0.58514696
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,Il termine compare per la prima volta in una poesia scozzese del 1513.,0.54066956
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"A partire dagli anni novanta del Novecento gli scone hanno cominciato a diffondersi nel mondo, anche grazie al richiamo esercitato da film e prodotti televisivi: in Italia, ad esempio, sono diventati popolari, assieme con altri prodotti alimentari di area anglofona, tra giovani appartenenti alla fascia sociale più internazionalizzata.",0.49481004
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"== Storia ==
In origine scone si riferiva a una focaccia rotonda e piatta, solitamente del diametro di un piatto da tavola di media grandezza.",0.6229216
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,La focaccia (a base di avena non lievitata) veniva cotta su una piastra e servita tagliata in spicchi triangolari.,0.62185836
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,Oggi l'originale focaccia rotonda verrebbe chiamata bannock e scones gli spicchi.,0.70829076
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,In Scozia le due parole sono spesso intercambiabili.,0.70908856
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"Quando il lievito in polvere divenne un prodotto di massa, gli scone acquisirono la loro forma odierna, cotta al forno e lievitata.",0.68259454
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"Gli scone moderni sono ampiamente disponibili nelle panetterie, nei negozi di alimentari e nei supermercati inglesi e irlandesi.",0.5586606
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"Una ricerca del 2005 ha stimato che il mercato inglese degli scone avrebbe guadagnato 64 milioni di sterline, mostrando una crescita del 9% nei successivi cinque anni.",0.50929415
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"Ciò è in parte dovuto a una maggiore propensione dei consumatori ad acquisti di impulso e predilezione per cibi già pronti, i cosiddetti convenience food.",0.4833846
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"Spesso gli scone vengono venduti rotondi, sebbene alcuni tipi siano esagonali, così che i pezzi possano combaciare per risparmiare spazio.",0.5598934
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"Quando li si prepara a casa, possono assumere varie forme: triangolare, rotonda o quadrata.",0.51347035
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"Fare gli scone a casa è tradizione; infatti, spesso vengono preparati preferendo le ricette di famiglia a quelle dei libri; sovente è un membro della famiglia a essere depositario della migliore ricetta.",0.5685153
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"== Varietà ==
Gli scone inglesi di solito sono leggermente zuccherati, ma possono essere anche salati.",0.6193559
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"Tante volte includono uva, uvetta, formaggio o datteri.",0.49197865
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"In Scozia e Ulster le varietà salate di scone comprendono i soda scone, conosciuti anche come soda farls, e potato scones, normalmente noti come tattie scones, i quali sembrano piccole e sottili frittelle salate, fatte con farina di patate.",0.7172036
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,Gli scone di patate sono comunemente serviti fritti in una colazione scozzese completa o un tipico Ulster fry.,0.6671605
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,Quelli alla piastra sono un'altra varietà di scone cotti sui fornelli piuttosto che nel forno.,0.7168257
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"Questo modo di cuocerli è diffuso anche in Nuova Zelanda, dove gli scone di tutti i tipi fanno parte della cucina neozelandese tradizionale coloniale.",0.59639484
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"Altre varietà comuni includono i dropped scones, o drop scones, cucinati come i pancake, rovesciando del burro sulla piastra o padella.",0.6880205
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"Un tipo di scone tornato in auge sono i lemonade scones, fatti con limonata e crema in sostituzione al burro e al latte.",0.6050739
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"Vi è anche lo scone alla frutta o scone fruttato che contiene uvetta, uva sultanina e buccia o glacé di ciliegie, uguale agli scone rotondi ma con frutta mescolata all'impasto.",0.4603032
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"In alcuni paesi si può incontrare altre varietà salate di scone, che possono contenere o essere ricoperti da combinazioni di formaggio, cipolla, pancetta, ecc.",0.51613593
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"In USA e in Canada sono conosciuti come ""biscuits"".",0.5889762
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"== Varianti regionali ==
=== Europa ===
Gli scone furono scelti per rappresentare la Repubblica d'Irlanda al Café d'Europe durante la presidenza austriaca dell'Unione Europea nel 2006, mentre il Regno Unito scelse lo shortbread.",0.6188545
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,In Ungheria un pasticcino molto simile alla versione inglese si chiama pogácsa.,0.6909733
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,Il nome è stato adottato dalle diverse lingue delle nazioni confinanti.,0.44512022
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"Il pogácsa è quasi sempre salato, servito con vari condimenti e guarnizioni, come l'aneto e il formaggio.",0.5174762
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"=== Australia ===
Gli scone alla zucca, fatti aggiungendo una purea di zucca cotta all'impasto, acquisirono popolarità durante il periodo di fioritura di Florence Bjelke-Petersen.",0.664618
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,Si trovano anche gli scone al dattero.,0.58789784
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"Un altro modo antico di cucinare gli scone, generalmente adoperato nei mesi più freddi, consiste nel friggerli in olio bollente o saltarli in padella e lasciarli sgocciolare.",0.6169584
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,Sono chiamati puftaloons.,0.53295994
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"=== Nord e Sud America ===
Gli scone britannici di forma rotonda possono assomigliare ai ""biscuits"" del Nord America, ma sono tradizionalmente realizzati col burro freddo, mentre i ""biscuits"" spesso sono fatti con altri tipi di grasso di derivazione animale o vegetale.",0.5475718
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"Inoltre, mentre gli scone sono frequentemente (ma non sempre) dolci, serviti con caffè e tè, i ""biscuits"" sono consumati più come pane, spesso al sud per colazione.",0.60915685
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"Negli ultimi anni, nelle caffetterie sono apparsi gli scone sotto tale nome.",0.59998983
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"Possono essere dolci, spesso con la frutta, come mirtilli o lamponi, o al gusto di cannella.",0.38324443
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"Nello Utah, i prodotti a base di pane localmente chiamati scone sono simili al pane fritto dei nativi americani e sono fatti a partire da un impasto lievitato, con siero di latte, lievito in polvere e/o l'aggiunta di acqua frizzante.",0.6005014
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,Sono più spesso fritti che cotti al forno.,0.6074156
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,Tradizionalmente vengono serviti con burro e anche miele e sciroppo d'acero.,0.5304414
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,Gli scone sono abbastanza popolari in Argentina e in Uruguay.,0.5445982
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,"Furono entrambi introdotti dagli immigranti irlandesi, inglesi, scozzesi e gallesi in Patagonia (i britannici sono la terza comunità straniera più estesa in Argentina).",0.4800809
es,"En Escocia, cuando los scones se fríen en vez de hornearlos son llamados griddle scones.",it,Solitamente vengono accompagnati con tè o caffè.,0.38330346
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,Gli scone sono prodotti alimentari da forno originari delle isole britanniche.,0.64760995
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"Sono simili per lievitazione alla pasta brioche, ma meno dolci.",0.50385135
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"Generalmente accompagnano il tè ma non solo, e possono essere serviti in una varietà di modi con la clotted cream e confettura, con il miele o con il lemon curd.",0.42529798
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"Esistono tante varietà di scone: con uva passa, con pezzetti di cioccolato, con i mirtilli o in versione salata.",0.4704259
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,La pronuncia della parola scone cambia da regione a regione.,0.6268907
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,Secondo l'Oxford Dictionary il nome deriverebbe dall'olandese medio schoonbrood.,0.5896778
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,Il termine compare per la prima volta in una poesia scozzese del 1513.,0.5051077
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"A partire dagli anni novanta del Novecento gli scone hanno cominciato a diffondersi nel mondo, anche grazie al richiamo esercitato da film e prodotti televisivi: in Italia, ad esempio, sono diventati popolari, assieme con altri prodotti alimentari di area anglofona, tra giovani appartenenti alla fascia sociale più internazionalizzata.",0.51760966
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"== Storia ==
In origine scone si riferiva a una focaccia rotonda e piatta, solitamente del diametro di un piatto da tavola di media grandezza.",0.5662867
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,La focaccia (a base di avena non lievitata) veniva cotta su una piastra e servita tagliata in spicchi triangolari.,0.48257628
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,Oggi l'originale focaccia rotonda verrebbe chiamata bannock e scones gli spicchi.,0.63534904
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,In Scozia le due parole sono spesso intercambiabili.,0.67638624
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"Quando il lievito in polvere divenne un prodotto di massa, gli scone acquisirono la loro forma odierna, cotta al forno e lievitata.",0.5717716
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"Gli scone moderni sono ampiamente disponibili nelle panetterie, nei negozi di alimentari e nei supermercati inglesi e irlandesi.",0.5987574
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"Una ricerca del 2005 ha stimato che il mercato inglese degli scone avrebbe guadagnato 64 milioni di sterline, mostrando una crescita del 9% nei successivi cinque anni.",0.4969927
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"Ciò è in parte dovuto a una maggiore propensione dei consumatori ad acquisti di impulso e predilezione per cibi già pronti, i cosiddetti convenience food.",0.47389638
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"Spesso gli scone vengono venduti rotondi, sebbene alcuni tipi siano esagonali, così che i pezzi possano combaciare per risparmiare spazio.",0.4325586
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"Quando li si prepara a casa, possono assumere varie forme: triangolare, rotonda o quadrata.",0.39942116
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"Fare gli scone a casa è tradizione; infatti, spesso vengono preparati preferendo le ricette di famiglia a quelle dei libri; sovente è un membro della famiglia a essere depositario della migliore ricetta.",0.60674214
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"== Varietà ==
Gli scone inglesi di solito sono leggermente zuccherati, ma possono essere anche salati.",0.6138409
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"Tante volte includono uva, uvetta, formaggio o datteri.",0.48178735
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"In Scozia e Ulster le varietà salate di scone comprendono i soda scone, conosciuti anche come soda farls, e potato scones, normalmente noti come tattie scones, i quali sembrano piccole e sottili frittelle salate, fatte con farina di patate.",0.6144314
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,Gli scone di patate sono comunemente serviti fritti in una colazione scozzese completa o un tipico Ulster fry.,0.65072596
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,Quelli alla piastra sono un'altra varietà di scone cotti sui fornelli piuttosto che nel forno.,0.58840036
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"Questo modo di cuocerli è diffuso anche in Nuova Zelanda, dove gli scone di tutti i tipi fanno parte della cucina neozelandese tradizionale coloniale.",0.79375786
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"Altre varietà comuni includono i dropped scones, o drop scones, cucinati come i pancake, rovesciando del burro sulla piastra o padella.",0.64935327
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"Un tipo di scone tornato in auge sono i lemonade scones, fatti con limonata e crema in sostituzione al burro e al latte.",0.5080287
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"Vi è anche lo scone alla frutta o scone fruttato che contiene uvetta, uva sultanina e buccia o glacé di ciliegie, uguale agli scone rotondi ma con frutta mescolata all'impasto.",0.4444167
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"In alcuni paesi si può incontrare altre varietà salate di scone, che possono contenere o essere ricoperti da combinazioni di formaggio, cipolla, pancetta, ecc.",0.48224825
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"In USA e in Canada sono conosciuti come ""biscuits"".",0.52909374
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"== Varianti regionali ==
=== Europa ===
Gli scone furono scelti per rappresentare la Repubblica d'Irlanda al Café d'Europe durante la presidenza austriaca dell'Unione Europea nel 2006, mentre il Regno Unito scelse lo shortbread.",0.53560007
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,In Ungheria un pasticcino molto simile alla versione inglese si chiama pogácsa.,0.5828166
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,Il nome è stato adottato dalle diverse lingue delle nazioni confinanti.,0.43998533
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"Il pogácsa è quasi sempre salato, servito con vari condimenti e guarnizioni, come l'aneto e il formaggio.",0.47837937
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"=== Australia ===
Gli scone alla zucca, fatti aggiungendo una purea di zucca cotta all'impasto, acquisirono popolarità durante il periodo di fioritura di Florence Bjelke-Petersen.",0.6384629
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,Si trovano anche gli scone al dattero.,0.6413999
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"Un altro modo antico di cucinare gli scone, generalmente adoperato nei mesi più freddi, consiste nel friggerli in olio bollente o saltarli in padella e lasciarli sgocciolare.",0.5717704
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,Sono chiamati puftaloons.,0.4590339
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"=== Nord e Sud America ===
Gli scone britannici di forma rotonda possono assomigliare ai ""biscuits"" del Nord America, ma sono tradizionalmente realizzati col burro freddo, mentre i ""biscuits"" spesso sono fatti con altri tipi di grasso di derivazione animale o vegetale.",0.51424974
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"Inoltre, mentre gli scone sono frequentemente (ma non sempre) dolci, serviti con caffè e tè, i ""biscuits"" sono consumati più come pane, spesso al sud per colazione.",0.5280881
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"Negli ultimi anni, nelle caffetterie sono apparsi gli scone sotto tale nome.",0.517068
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"Possono essere dolci, spesso con la frutta, come mirtilli o lamponi, o al gusto di cannella.",0.3918511
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"Nello Utah, i prodotti a base di pane localmente chiamati scone sono simili al pane fritto dei nativi americani e sono fatti a partire da un impasto lievitato, con siero di latte, lievito in polvere e/o l'aggiunta di acqua frizzante.",0.50913376
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,Sono più spesso fritti che cotti al forno.,0.52930313
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,Tradizionalmente vengono serviti con burro e anche miele e sciroppo d'acero.,0.56807476
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,Gli scone sono abbastanza popolari in Argentina e in Uruguay.,0.5956461
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,"Furono entrambi introdotti dagli immigranti irlandesi, inglesi, scozzesi e gallesi in Patagonia (i britannici sono la terza comunità straniera più estesa in Argentina).",0.48992962
es,La tradición de freír los scones es también muy común en Nueva Zelanda.,it,Solitamente vengono accompagnati con tè o caffè.,0.44649187
es,El bísquet es una variante creada en México por inmigrantes chinos llegados de los Estados Unidos.,it,Gli scone sono prodotti alimentari da forno originari delle isole britanniche.,0.606971
es,El bísquet es una variante creada en México por inmigrantes chinos llegados de los Estados Unidos.,it,"Sono simili per lievitazione alla pasta brioche, ma meno dolci.",0.49605143
es,El bísquet es una variante creada en México por inmigrantes chinos llegados de los Estados Unidos.,it,"Generalmente accompagnano il tè ma non solo, e possono essere serviti in una varietà di modi con la clotted cream e confettura, con il miele o con il lemon curd.",0.38020435
es,El bísquet es una variante creada en México por inmigrantes chinos llegados de los Estados Unidos.,it,"Esistono tante varietà di scone: con uva passa, con pezzetti di cioccolato, con i mirtilli o in versione salata.",0.41218606
es,El bísquet es una variante creada en México por inmigrantes chinos llegados de los Estados Unidos.,it,La pronuncia della parola scone cambia da regione a regione.,0.46637443
es,El bísquet es una variante creada en México por inmigrantes chinos llegados de los Estados Unidos.,it,Secondo l'Oxford Dictionary il nome deriverebbe dall'olandese medio schoonbrood.,0.46629286
es,El bísquet es una variante creada en México por inmigrantes chinos llegados de los Estados Unidos.,it,Il termine compare per la prima volta in una poesia scozzese del 1513.,0.47273463
