LANGUAGE1,SENTENCE1,LANGUAGE2,SENTENCE2,COSINE SIMILARITY
DE,"Um ein Haggis zu fangen, treibe man es am besten in flaches Land, dann kippe es, wegen der ungleich langen Beine, um und könne nicht mehr fliehen.",EN,"It can be boiled, baked, or deep fried.In the north-east of Scotland, from Aberdeen northwards, in addition to the customary neeps and tatties, haggis is commonly served with mince.",0.6955381
DE,Der Dudelsack wurde demnach angeblich ursprünglich auf der Haggis-Jagd zur Erzeugung der Paarungslaute gebraucht und sei deshalb auch heute noch wichtiger Bestandteil jeder Haggis-Jagd.,EN,"=== Vegetarian ===
Vegetarian haggis was first available commercially in 1984, and now can account for between 25% and 40% of haggis sales.",0.5751966
DE,In Souvenirläden sind inzwischen diverse „Haggis-Tiere“ im Angebot.,EN,"It substitutes various pulses, nuts and vegetables for the meat.",0.57704455
DE,Die Tradition der Haggiserzählungen hat Eingang in die schottische Volkskultur gefunden und wird auch für Fernsehwerbung verwendet.,EN,"Oats and barley may be included as may different types of lentils, split peas, adzuki beans, kidney beans, borlotti beans, peanuts, other nuts and mushrooms, onions, and carrots.",0.3653227
DE,"Im Jahr 2009 behauptete die britische Historikerin Catherine Brown, dass das Gericht bereits 1615 erstmals in einem englischen Rezeptbuch erschienen und daher englischen Ursprungs sei.",EN,"== Outside Scotland ==
Haggis remains popular with Scottish immigrants in the United States, Canada, Australia, and New Zealand, owing to the strong influence of Scottish culture, especially for Burns Suppers.",0.3882528
DE,Die Erwähnung in dem Gedicht des Schotten Burns (siehe oben) datiere aus dem Jahr 1747.,EN,It can easily be made in any country but is sometimes imported from Scotland.,0.4327576
DE,Diese Darstellung wird jedoch besonders in Schottland stark angezweifelt.,EN,A recipe from the Canadian province of New Brunswick uses pork and bakes it in a loaf pan.,0.4880847
DE,"Die Einfuhr in die USA ist verboten, da Haggis Schafslunge enthält.",EN,"=== Legality ===
In 1971, it became illegal to import haggis into the US from the UK due to a ban on food containing sheep lung, which constitutes 10–15% of the traditional recipe.",0.67892635
DE,"Das verhindert das Platzen beim Kochen, da er mindestens drei Stunden in kochendem Wasser gar werden muss.",EN,"The ban encompasses all lungs, as fluids such as stomach acid and phlegm may enter the lung during slaughter.",0.5284679
DE,"Das verhindert das Platzen beim Kochen, da er mindestens drei Stunden in kochendem Wasser gar werden muss.",EN,The situation was further complicated in 1989 when all UK beef and lamb was banned from importation to the US due to a BSE crisis.,0.4541219
DE,In Souvenirläden sind inzwischen diverse „Haggis-Tiere“ im Angebot.,EN,"In 2010, a spokeswoman for the US Department of Agriculture stated that they were reviewing the ban on beef and lamb products, but that the ban on food containing sheep lung would remain in force.",0.50924516
DE,"== Allgemeines ==
Obwohl Haggis als typisch schottisches Gericht gilt, wurden nachweislich bereits in der Antike Tiermägen oder Tierdärme gefüllt mit Innereien von den Römern verzehrt.",EN,"The ban on importing British Lamb to the US was finally lifted in 2022.As haggis cannot be exported to the United States, it is instead made there, sometimes by Scottish companies.",0.56043416
DE,"Das verhindert das Platzen beim Kochen, da er mindestens drei Stunden in kochendem Wasser gar werden muss.",EN,"In one such use, which is stated to be otherwise the same 150-year-old recipe having the same ingredients as in Scotland, sheep lung is not used and the casing is artificial rather than stomach.",0.46890905
DE,"Januar zu Ehren des schottischen Nationaldichters Robert Burns, wird vor dem Servieren bei Kerzenlicht zunächst mit dem Dudelsack ein Reel gespielt.",EN,It can easily be made in any country but is sometimes imported from Scotland.,0.49757093
DE,"Haggis ist mit Pfeffer scharf gewürzt, und das Hafermehl verleiht ihm eine etwas schwerere Konsistenz als Wurst.",EN,"In one such use, which is stated to be otherwise the same 150-year-old recipe having the same ingredients as in Scotland, sheep lung is not used and the casing is artificial rather than stomach.",0.4688837
DE,In Souvenirläden sind inzwischen diverse „Haggis-Tiere“ im Angebot.,EN,"Burns wrote the poem ""Address to a Haggis"", which starts ""Fair fa' your honest, sonsie face, Great chieftain o' the puddin-race!""",0.5802808
DE,Diese Darstellung wird jedoch besonders in Schottland stark angezweifelt.,EN,"== Outside Scotland ==
Haggis remains popular with Scottish immigrants in the United States, Canada, Australia, and New Zealand, owing to the strong influence of Scottish culture, especially for Burns Suppers.",0.63925314
DE,"== Allgemeines ==
Obwohl Haggis als typisch schottisches Gericht gilt, wurden nachweislich bereits in der Antike Tiermägen oder Tierdärme gefüllt mit Innereien von den Römern verzehrt.",EN,"It substitutes various pulses, nuts and vegetables for the meat.",0.46805573
DE,"== Sonstiges ==
In seinem Gedicht aus 1786 Address to a Haggis (dt.",EN,"== Outside Scotland ==
Haggis remains popular with Scottish immigrants in the United States, Canada, Australia, and New Zealand, owing to the strong influence of Scottish culture, especially for Burns Suppers.",0.6266069
DE,"Die Einfuhr in die USA ist verboten, da Haggis Schafslunge enthält.",EN,"== Outside Scotland ==
Haggis remains popular with Scottish immigrants in the United States, Canada, Australia, and New Zealand, owing to the strong influence of Scottish culture, especially for Burns Suppers.",0.5765244
DE,In Souvenirläden sind inzwischen diverse „Haggis-Tiere“ im Angebot.,EN,"== Outside Scotland ==
Haggis remains popular with Scottish immigrants in the United States, Canada, Australia, and New Zealand, owing to the strong influence of Scottish culture, especially for Burns Suppers.",0.51973426
DE,"Die Burns Night mit dem Haggis-Essen ist auch ein wichtiges Ereignis, bei dem die schottischen Männer ihren vollständigen Clan-Tartan tragen.",EN,"== Folklore ==
In the absence of hard facts as to haggis' origins, popular folklore has provided some notions.",0.50134563
DE,"Erstere flögen so schnell in geringer Höhe über das Heidekraut der Highlands hinweg, dass man sie nie zu sehen bekomme.",EN,"The Scottish poem ""Flyting of Dunbar and Kennedy"", which is dated before 1520 (the generally accepted date prior to the death of William Dunbar, one of the composers), refers to ""haggeis"".",0.50390184
DE,"Letztere hätten links kürzere Beine als rechts, um so an den steilen Hängen der Highlands besser stehen zu können – allerdings verursache diese anatomische Besonderheit bei der Fortbewegung eine ständige Linkskurve (vergleiche Dahu oder Hanghuhn).",EN,"The Scottish poem ""Flyting of Dunbar and Kennedy"", which is dated before 1520 (the generally accepted date prior to the death of William Dunbar, one of the composers), refers to ""haggeis"".",0.44702178
DE,"== Sonstiges ==
In seinem Gedicht aus 1786 Address to a Haggis (dt.",EN,"The Scottish poem ""Flyting of Dunbar and Kennedy"", which is dated before 1520 (the generally accepted date prior to the death of William Dunbar, one of the composers), refers to ""haggeis"".",0.5731904
DE,Anschließend legt man ihn auf eine Servierplatte und entfernt das Küchengarn.,EN,One is that the dish originates from the days of the old Scottish cattle drovers.,0.5480753
DE,Aufgeschnitten wird der Haggis erst bei Tisch.,EN,An early printed recipe for haggis appears in 1615 in The English Huswife by Gervase Markham.,0.6309475
DE,"Das verhindert das Platzen beim Kochen, da er mindestens drei Stunden in kochendem Wasser gar werden muss.",EN,"Haggis (Scottish Gaelic: taigeis) is a savoury pudding containing sheep's pluck (heart, liver, and lungs), minced with chopped onion, oatmeal, suet, spices, and salt, mixed with stock, and cooked while traditionally encased in the animal's stomach though now an artificial casing is often used instead.",0.4442448
DE,"== Allgemeines ==
Obwohl Haggis als typisch schottisches Gericht gilt, wurden nachweislich bereits in der Antike Tiermägen oder Tierdärme gefüllt mit Innereien von den Römern verzehrt.",EN,"It can be boiled, baked, or deep fried.In the north-east of Scotland, from Aberdeen northwards, in addition to the customary neeps and tatties, haggis is commonly served with mince.",0.6476475
DE,"Haggis ist eine Spezialität aus der schottischen Küche und besteht aus dem Magen eines Schafes, paunch genannt, der mit Herz, Leber, Lunge, Nierenfett vom Schaf, Zwiebeln und Hafermehl gefüllt wird.",FR,"Le haggis, ou panse de brebis farcie, est un plat traditionnel écossais consistant en une panse de brebis farcie d'un hachis à base de viande, traditionnellement des abats de mouton, et d'avoine.",0.74434865
DE,"Haggis ist mit Pfeffer scharf gewürzt, und das Hafermehl verleiht ihm eine etwas schwerere Konsistenz als Wurst.",FR,Il fut très populaire au XVIIIe siècle dans la cuisine écossaise et reste commercialisé en Écosse à l'époque contemporaine.,0.4404363
DE,Ähnliche Gerichte sind Pfälzer Saumagen und Grützwurst.,FR,"== Étymologie ==
L'origine du mot « haggis » est incertaine.",0.48012322
DE,"== Allgemeines ==
Obwohl Haggis als typisch schottisches Gericht gilt, wurden nachweislich bereits in der Antike Tiermägen oder Tierdärme gefüllt mit Innereien von den Römern verzehrt.",FR,"Aujourd'hui écossais, le terme était commun du temps du moyen anglais (1066-1470).",0.60207033
DE,"Vergleichbare Gerichte gibt es auch heute in anderen Ländern, zum Beispiel in England hog puddings, die ähnlich auch in Wales und in Irland zubereitet werden.",FR,"Il pourrait avoir signifié « hacher » ou « tailler, trancher ».",0.42915136
DE,"In Deutschland gibt es mit dem nordhessischen Weckewerk, dem Pfälzer Saumagen, dem niedersächsischen Calenberger Pfannenschlag, dem Bremer Knipp, der westfälischen Stippgrütze ähnliche, ursprünglich für die bäuerliche Schlachtresteverwertung gedachte Rezepturen.",FR,Il est également possible qu'il descende de l’ancien anglais haggen ou du français « hachis ».,0.4895485
DE,In Rumänien wird das als Drob bekannte Gericht vor allem zu Ostern hergestellt.,FR,L’islandais connait également deux bases de mots : hoggva-  et haggw-.,0.4612862
DE,"Haggis und ähnliche Gerichte wurden erfunden, um nach einer Schlachtung die schnell verderblichen Innereien des Tieres, im Allgemeinen vom Schwein, für einige Zeit haltbar zu machen.",FR,Le Oxford English Dictionary considère qu’il n’y a pas de preuve que le haggis vienne du français « hachis » mais ne fournit aucune autre origine possible au terme.,0.53550595
DE,"Daher wurden sie klein gehackt, gewürzt, gekocht und in einen Magen oder Darm als geeignete Hülle gefüllt.Traditionell werden zum Haggis Kohlrüben und Kartoffeln („neeps and tatties“) oder Clapshot gereicht.",FR,"== Histoire ==
Par sa conception et sa recette, le haggis est très proche de la grande famille culinaire des saucisses.",0.6541201
DE,Als Fast Food wird das Gericht auch in schottischen Chip-Shops mit Pommes frites serviert.,FR,"La première trace écrite d’un plat proche du haggis se trouve dans l’Odyssée d’Homère : « Tel un homme qui sur un feu ardent tourne en tous sens un ventre bien rempli de graisse et de sang, qu’il a hâte de voir bien grillé, Ulysse se tournait (chant 20)… »
Il n'existe pas de datation précise de l'apparition du haggis écossais.",0.4767261
DE,"Haggis wird inzwischen zunehmend als Bestandteil anderer Gerichte verwendet, etwa bei Balmoral Chicken, mit Haggis gefüllter und mit Schinkenspeck umwickelter Hühnerbrust.",FR,"L’historienne culinaire Clarissa Dickson Wright affirme néanmoins que cette recette a été inventée par des chasseurs afin de cuisiner rapidement, sans avoir besoin de transporter des récipients pour la cuisine.",0.44083756
DE,"== Zubereitung ==
Der schottische Kochbuchautor Paul Harris schreibt in einem seiner Kochbücher als Einleitung zum Rezept für Haggis: 
Die Zubereitung eines Haggis dauert vier bis fünf Stunden.",FR,Une autre théorie place l’origine du haggis du côté des conducteurs de troupeaux des Highlands.,0.60139155
DE,Der Magen muss in kaltem Wasser sorgfältig ausgewaschen werden.,FR,"Lorsque les hommes devaient conduire leurs bêtes jusqu'à Édimbourg pour la vente, leurs femmes préparaient des rations de voyage qu’ils pouvaient manger tout au long de la journée.",0.43242463
DE,Dann muss man ihn von innen nach außen wenden und die letzten Reste der Magensäure und die festen Reste  Magenschleimhaut mit einem Messer sorgfältig durch Abschaben entfernen.,FR,"La préparation achevée, elles l’emballaient dans un estomac de brebis pour faciliter le transport.",0.5168011
DE,"Um die Magenwand nicht zu verletzen, wird dazu die ungeschliffene Seite der Messerklinge verwendet.",FR,"== Commercialisation ==
Le haggis est largement commercialisé en Écosse, tout au long de l’année.",0.43108487
DE,"Das Herz, die Leber und die Lunge werden in einer leichten Fleischbrühe gar gekocht.",FR,Toutes les variantes de la recette sont disponibles en supermarché.,0.50038105
DE,"Dabei ist darauf zu achten, dass das Ende der Luftröhre, das sich noch an der Lunge befindet, über den Rand des Kochtopfs gehängt wird und in eine Schüssel abtropfen kann.",FR,La recette a par exemple été adaptée pour qu’elle puisse passer dans un four à micro-ondes dans des barquettes.,0.5677136
DE,"Wenn diese Innereien gar sind, werden sie in kleine Stücke geschnitten und mit Salz und Pfeffer gewürzt, sowie mit Muskatnuss, etwas Muskatblüte (Macis), gehackten Zwiebeln, dem Nierenfett und dem Hafermehl vermischt.",FR,"Les magasins de fish and chips proposent des hamburgers au haggis et une sorte de rouleau de haggis placé dans de la pâte à beignets, frit dans l’huile et accompagné de frites.",0.5297134
DE,"Die Mischung wird in den erneut gewendeten Magen gefüllt, der jedoch nicht ganz gefüllt werden darf, da das Hafermehl beim Kochen aufquillt und dafür Raum benötigt.",FR,Le haggis est très peu consommé hors d’Écosse.,0.49432284
DE,Nach dem Füllen wird er mit Küchengarn zugenäht und mit einer Gabel rundherum eingestochen.,FR,Les raisons principales sont qu'il est difficile pour un particulier de cuisiner son propre haggis car la poche de haggis est peu ou pas exportée.,0.47835362
DE,"Das verhindert das Platzen beim Kochen, da er mindestens drei Stunden in kochendem Wasser gar werden muss.",FR,La présence d'une forte communauté écossaise implantée aux États-Unis fait qu’une demande de haggis existe dans ce pays : il est ainsi le seul en dehors de l'Écosse où il existe une consommation notable de haggis.,0.45483506
DE,Anschließend legt man ihn auf eine Servierplatte und entfernt das Küchengarn.,FR,"Cependant, les lois concernant l’importation de denrées alimentaires ainsi que les lois alimentaires concernant la consommation d'abats obligent les descendants d’Écossais à consommer une version adaptée du haggis.",0.43082595
DE,Aufgeschnitten wird der Haggis erst bei Tisch.,FR,"Il existe une compagnie américaine qui en produit : The Caledonian Kitchen, basée à Dallas.",0.4301175
DE,Der paunch (Magen) selbst ist Hülle und wird nicht verzehrt.,FR,"== Recette ==
Il existe de nombreuses recettes mais il se compose généralement d'abats de mouton (poumons, foie, cœur), d'oignon, d'avoine, de graisse de rognon de mouton, d'épices et de sel.",0.5498651
DE,"== Rituale beim Burns Supper ==
Beim Burns Supper, dem jährlichen Gedenkfest am 25.",FR,"Traditionnellement, cette préparation est enfermée dans une panse de mouton et cuite pendant quelques heures de cette manière, faisant ainsi ressembler le haggis à une sorte de ballon dans une poche.",0.46591
DE,"Januar zu Ehren des schottischen Nationaldichters Robert Burns, wird vor dem Servieren bei Kerzenlicht zunächst mit dem Dudelsack ein Reel gespielt.",FR,"Le haggis est aujourd'hui cuisiné dans un boyau synthétique, à de rares exceptions près.",0.5681524
DE,"Dann trägt das Familienoberhaupt (oder der Wirt des Restaurants, in dem man die Burns Night feiert) – vor einer schottischen Flagge stehend – das Gedicht Address to a Haggis von Robert Burns vor.",FR,Des variantes de cette recette sont apparues récemment.,0.41125596
DE,"Mitten in der dritten Strophe („cut ye up wi ready slight“) wird der kochend heiße Haggis mit einem Schwert oder einem Dolch aufgeschnitten, so dass die Innereien auslaufen und sich über die ganze Servierplatte verteilen.",FR,"Certains haggis sont ainsi préparés avec du porc ou du bœuf, plus ou moins épicés.",0.5813943
DE,"Die Burns Night mit dem Haggis-Essen ist auch ein wichtiges Ereignis, bei dem die schottischen Männer ihren vollständigen Clan-Tartan tragen.",FR,"Il existe aussi un haggis végétarien, dans lequel des céréales (avoine, son, blé…) et des lentilles remplacent la base de mouton.",0.56888545
DE,"== Sonstiges ==
In seinem Gedicht aus 1786 Address to a Haggis (dt.",FR,"Traditionnellement, le haggis est servi avec une purée de pommes de terre et une purée de rutabagas (en anglais écossais, neeps and tatties).",0.6363417
DE,: Ode an den Haggis) lobte Robert Burns dieses schottische Nationalgericht als den „Great Chieftain o’ the Puddin-race“ (deutsch etwa: „Großer Häuptling des Pasteten-Stammes“).,FR,Il s’accompagne d’un verre de whisky.,0.40621263
DE,"Da außerhalb Schottlands, vor allem auch in England, oft Witze und abfällige Äußerungen über dieses schottische Gericht gemacht werden, revanchieren sich die Schotten, indem sie englische Besucher mit zwei Witzgeschichten über ein angebliches Haggis-Tier (vergleichbar etwa dem bayerischen Wolpertinger) auf den Arm nehmen.",FR,Depuis peu[Quand ?,0.41702014
DE,So wird hauptsächlich von zwei verschiedenen Haggis-Arten berichtet: Den Low-flying-Haggis und den Left-driving-Haggis.,FR,"], la cuisine écossaise a ajouté une sauce au whisky pour accompagner le plat et nomme cette nouvelle recette « haggis royal ».",0.49240267
DE,"Erstere flögen so schnell in geringer Höhe über das Heidekraut der Highlands hinweg, dass man sie nie zu sehen bekomme.",FR,"== Plats similaires ==
Un plat similaire existe au Maghreb, connu sous le nom de bakbouka ou osban en Tunisie et en Libye et de mjabna au Maroc, plus spécialement dans la région de Médéa au sud d'Alger,, mais également dans les autres régions sous le nom osban.",0.34567946
DE,"Letztere hätten links kürzere Beine als rechts, um so an den steilen Hängen der Highlands besser stehen zu können – allerdings verursache diese anatomische Besonderheit bei der Fortbewegung eine ständige Linkskurve (vergleiche Dahu oder Hanghuhn).",FR,"La sauce qui l'accompagne est en général piquante, à base de pois chiche et éventuellement de cardons, de courgettes, de navets ou même de tomates et oignons et les boissons que l'on sert sont des jus d'agrumes (orange, citron).",0.51780295
DE,Die Jagdsaison auf das Haggis sei kurz und umfasse nur wenige Tage Ende Januar.,FR,"== Dans la culture populaire ==
=== Burns Night ===
Tous les 25 janvier, l'Écosse et certains pays du monde célèbrent la Burns Night (« la nuit de Burns ») en hommage à Robert Burns, le poète devenu la figure emblématique de l’Écosse.",0.32525304
DE,"Um ein Haggis zu fangen, treibe man es am besten in flaches Land, dann kippe es, wegen der ungleich langen Beine, um und könne nicht mehr fliehen.",FR,La Burns Night est une sorte de fête nationale depuis deux siècles (1801).,0.5162735
DE,Der Dudelsack wurde demnach angeblich ursprünglich auf der Haggis-Jagd zur Erzeugung der Paarungslaute gebraucht und sei deshalb auch heute noch wichtiger Bestandteil jeder Haggis-Jagd.,FR,Il existe tout un cérémonial qui reste encore d’actualité dans certains clubs mais qui s’est simplifié de beaucoup dans la majeure partie des foyers.,0.50047946
DE,In Souvenirläden sind inzwischen diverse „Haggis-Tiere“ im Angebot.,FR,"Le haggis fait partie de ce cérémonial en tant que plat national mais aussi à cause d’un poème de Robert Burns : Address to the haggis, souvent traduit par Ode au haggis.",0.5876206
DE,Die Tradition der Haggiserzählungen hat Eingang in die schottische Volkskultur gefunden und wird auch für Fernsehwerbung verwendet.,FR,"Traduction possible des vers : 
La fête est généralement traditionnelle, joyeuse et nécessite une présence féminine, de l’humour et du whisky.",0.532855
DE,"Im Jahr 2009 behauptete die britische Historikerin Catherine Brown, dass das Gericht bereits 1615 erstmals in einem englischen Rezeptbuch erschienen und daher englischen Ursprungs sei.",FR,"Un maître de cérémonie, un orateur, un joueur de cornemuse officient.",0.38573954
DE,Die Erwähnung in dem Gedicht des Schotten Burns (siehe oben) datiere aus dem Jahr 1747.,FR,"Chaque invité participe à un moment du repas en lisant un poème de Robert Burns, par exemple, ou en chantant une chanson traditionnelle.",0.57628834
DE,Diese Darstellung wird jedoch besonders in Schottland stark angezweifelt.,FR,Le dîner est strictement organisé : les pauses pour les participations sont clairement définies depuis deux siècles[Quand ?,0.55467963
DE,"Die Einfuhr in die USA ist verboten, da Haggis Schafslunge enthält.",FR,].,0.51662755
DE,"Das verhindert das Platzen beim Kochen, da er mindestens drei Stunden in kochendem Wasser gar werden muss.",FR,"Après le toast, l’entrée et quelques interruptions de chants et de poèmes, les convives portent un nouveau toast au haggis qui fait ensuite son entrée au son de la cornemuse.",0.45651835
DE,"Das verhindert das Platzen beim Kochen, da er mindestens drei Stunden in kochendem Wasser gar werden muss.",FR,Les invités se lèvent et applaudissent leur plat.,0.47572038
DE,In Souvenirläden sind inzwischen diverse „Haggis-Tiere“ im Angebot.,FR,Un couteau est planté de manière symbolique dans la poche du haggis qui est ensuite ouverte et servie.,0.70699894
DE,"== Allgemeines ==
Obwohl Haggis als typisch schottisches Gericht gilt, wurden nachweislich bereits in der Antike Tiermägen oder Tierdärme gefüllt mit Innereien von den Römern verzehrt.",FR,"Après le plat, il y a une pause pendant laquelle l’orateur discourt sur l’Écosse et Robert Burns.",0.44652617
DE,"Das verhindert das Platzen beim Kochen, da er mindestens drei Stunden in kochendem Wasser gar werden muss.",FR,"=== Lancer de haggis ===
Le lancer de haggis, ou haggis hurling, est une activité sportive pratiquée principalement pendant les festivals d’été de jeux traditionnels des Highlands.",0.49793848
DE,"Januar zu Ehren des schottischen Nationaldichters Robert Burns, wird vor dem Servieren bei Kerzenlicht zunächst mit dem Dudelsack ein Reel gespielt.",FR,"Les origines supposées de ce sport sont les mêmes que celle du haggis : lorsque les conducteurs de troupeaux allaient à Édimbourg et que leurs femmes leur préparaient du haggis pour la route, les femmes d'un petit village des Highlands traversé par une rivière lançaient les haggis par-dessus la rivière et leurs maris les rattrapaient avec leurs kilts pour les protéger.",0.53466964
DE,"Haggis ist mit Pfeffer scharf gewürzt, und das Hafermehl verleiht ihm eine etwas schwerere Konsistenz als Wurst.",FR,Cette pratique est très codifiée en Écosse.,0.4954965
DE,In Souvenirläden sind inzwischen diverse „Haggis-Tiere“ im Angebot.,FR,"Dans un premier temps, le haggis est cuisiné suivant une tradition spécifique.",0.63512564
DE,Diese Darstellung wird jedoch besonders in Schottland stark angezweifelt.,FR,"Le jury vérifie le haggis avant chaque lancer, à la recherche de défauts.",0.48739108
DE,"== Allgemeines ==
Obwohl Haggis als typisch schottisches Gericht gilt, wurden nachweislich bereits in der Antike Tiermägen oder Tierdärme gefüllt mit Innereien von den Römern verzehrt.",FR,"Debout sur un tonneau, le candidat lance son haggis de 500 grammes.",0.50850093
DE,"== Sonstiges ==
In seinem Gedicht aus 1786 Address to a Haggis (dt.",FR,"Différentes postures sont exécutées durant le lancer : la contorsion, le pivotement, la rotation, le transfert de puissance et la sortie.",0.44108188
DE,"Die Einfuhr in die USA ist verboten, da Haggis Schafslunge enthält.",FR,"Le haggis doit être consommable à la fin du lancer : si le haggis éclate, le candidat est automatiquement disqualifié.",0.6588899
DE,In Souvenirläden sind inzwischen diverse „Haggis-Tiere“ im Angebot.,FR,"La note finale est une composition des notes données pour chaque étape, plus la distance parcourue par le haggis.",0.62713265
DE,"Die Burns Night mit dem Haggis-Essen ist auch ein wichtiges Ereignis, bei dem die schottischen Männer ihren vollständigen Clan-Tartan tragen.",FR,"Le record du monde est de 66 m, établi le 11 juin 2011,.",0.38462275
DE,"Erstere flögen so schnell in geringer Höhe über das Heidekraut der Highlands hinweg, dass man sie nie zu sehen bekomme.",FR,"=== Dans l'humour français ===
Grand succès en France dans les années 1960, un sketch burlesque de Jacques Bodoin, La Panse de brebis farcie, ironise sur les vertus gustatives du haggis.",0.54344165
DE,"Letztere hätten links kürzere Beine als rechts, um so an den steilen Hängen der Highlands besser stehen zu können – allerdings verursache diese anatomische Besonderheit bei der Fortbewegung eine ständige Linkskurve (vergleiche Dahu oder Hanghuhn).",FR,"== Légendes liées ==
=== Le haggis sauvage ===
Le haggis a donné naissance à diverses légendes écossaises.",0.48554003
DE,"== Sonstiges ==
In seinem Gedicht aus 1786 Address to a Haggis (dt.",FR,"L'une d'entre elles est devenue une blague récurrente à l'adresse des voyageurs étrangers : il est fréquent qu'un Écossais explique que la viande servant à préparer le haggis est de la viande de haggis sauvage, créature des Highlands ressemblant à un oiseau dont les ailes se seraient atrophiées au cours de son évolution, à la manière des autruches.",0.5919344
DE,Anschließend legt man ihn auf eine Servierplatte und entfernt das Küchengarn.,FR,"Un sondage, publié dans le journal britannique The Guardian le 27 novembre 2003, révèle que le mythe du haggis contribue grandement au tourisme puisqu'un tiers des visiteurs américains croient à cette légende et 23 % d’entre eux sont venus dans l’espoir d’attraper un haggis ou de participer à une chasse au haggis
.",0.36960354
DE,Aufgeschnitten wird der Haggis erst bei Tisch.,FR,"=== Cri du haggis et cornemuse ===
Une légende écossaise prétend que le cri du haggis serait à l’origine de la cornemuse.",0.66116476
DE,"Das verhindert das Platzen beim Kochen, da er mindestens drei Stunden in kochendem Wasser gar werden muss.",FR,Le son que fait une cornemuse pour se remplir d’air avant de commencer à jouer en serait une parfaite imitation.,0.46413594
DE,"== Allgemeines ==
Obwohl Haggis als typisch schottisches Gericht gilt, wurden nachweislich bereits in der Antike Tiermägen oder Tierdärme gefüllt mit Innereien von den Römern verzehrt.",FR,"La cornemuse aurait ainsi été inventée dans le but de faciliter la chasse au haggis car lorsqu’un haggis est menacé par un prédateur, il pousserait son cri, appelant tous ses congénères à son aide.",0.5939467
IT,L'haggis è un insaccato tradizionale della cucina scozzese.,ES,El haggis es un plato escocés muy condimentado y de sabor intenso.,0.7896678
IT,"Il preparato gastronomico è considerato un simbolo della tradizione scozzese, celebrato da Robert Burns come piatto nazionale della Scozia nella poesia Address to a Haggis del 1787.",ES,"Normalmente se elabora a base de asaduras de cordero u oveja (pulmón, estómago, hígado y corazón) mezcladas con cebollas picadas, harina de avena, hierbas y especias, todo ello embutido en una bolsa hecha con el estómago del animal y cocido durante varias horas.",0.41873646
IT,"== Preparazione ==
Il budello viene riempito con interiora di pecora (cuore, polmone, fegato), macinate insieme a cipolla, grasso di rognone, farina d'avena, sale e spezie, mescolati con brodo.",ES,"[1]​
== Historia ==
Este plato se consume tradicionalmente en la cena de Burns cada 25 de enero, día en el que se conmemora al poeta nacional de Escocia Robert Burns.",0.47395223
IT,"Il ripieno, secondo tradizione, viene insaccato nello stomaco dell'animale stesso, sottoposto poi a bollitura per circa tre ore.
== Presentazione ==
Tradizionalmente viene servito con neeps and tatties (rutabaga e patate), bollite a parte e passate in purea, accompagnate da un dram, ovvero un bicchiere di Scotch whisky, in special modo come piatto principale della Burns supper, la celebrazione in memoria del poeta Robert Burns.",ES,"Burns escribió el poema Address to a Haggis, que comienza: Fair fa' your honest, sonsie face, Great chieftain o' the puddin-race!",0.569219
IT,Si serve anche con altri contorni o con una salsa a base di whisky.,ES,Aboon them a' ye tak your place... y se recita como parte de la cena de celebración.,0.6065477
IT,L'usanza prescrive che sia tagliato rigorosamente con una spada.,ES,"En tiempos del poeta el haggis era un guiso popular entre los pobres, ya que  utilizaba las partes de la oveja que de otro modo hubieran sido desperdiciadas.",0.6526918
IT,"== Preparazione ==
Il budello viene riempito con interiora di pecora (cuore, polmone, fegato), macinate insieme a cipolla, grasso di rognone, farina d'avena, sale e spezie, mescolati con brodo.",ES,"[2]​
== Consumo y cultura popular ==
En 1971 Estados Unidos decretó que era ilegal importar haggis desde el Reino Unido, a causa de una prohibición sobre todos los alimentos que tuvieran pulmón de oveja, lo que constituye del 10 al 15 % de la receta original.",0.47367483
IT,"== Preparazione ==
Il budello viene riempito con interiora di pecora (cuore, polmone, fegato), macinate insieme a cipolla, grasso di rognone, farina d'avena, sale e spezie, mescolati con brodo.",ES,[3]​ La situación se tornó más complicada aún en 1989 cuando se prohibió la importación a Estados Unidos de todo tipo de carne de ternera y de cordero proveniente del Reino Unido a causa de la crisis por encefalopatía espongiforme bovina.,0.45334005
IT,L'haggis è un insaccato tradizionale della cucina scozzese.,ES,"[3]​ En el 2010 una portavoz del Departamento de Agricultura de Estados Unidos informó que se estaba revisando la prohibición sobre la importación de productos cárnicos, pero que la prohibición de importación de alimentos conteniendo pulmón de oveja se mantendría.",0.34819892
IT,"== Preparazione ==
Il budello viene riempito con interiora di pecora (cuore, polmone, fegato), macinate insieme a cipolla, grasso di rognone, farina d'avena, sale e spezie, mescolati con brodo.",ES,"[3]​
Este plato es objeto de diversión para mucha gente.",0.4901845
IT,"Il ripieno, secondo tradizione, viene insaccato nello stomaco dell'animale stesso, sottoposto poi a bollitura per circa tre ore.
== Presentazione ==
Tradizionalmente viene servito con neeps and tatties (rutabaga e patate), bollite a parte e passate in purea, accompagnate da un dram, ovvero un bicchiere di Scotch whisky, in special modo come piatto principale della Burns supper, la celebrazione in memoria del poeta Robert Burns.",ES,Aquellos que le preguntan a un escocés sobre él raramente obtienen una respuesta directa.,0.48389906
